Row;Column;BRISONr;Year;Treatment;Location;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;Spike_number;HI;Sedimentation;Crude_protein;SPAD;Straw_N;Flag_Leaf_Weight;Flag_Leaf_N;Flag_Leaf_C
8;6;BRISONr_4;2019;LN_WF;KAD;B1;298;NA;222;272;75.33;85.43;757.67;1744.83;45.54;695.32;0.434;10.5;11.7;49.2;0.371;2.272;4.343701755;43.59820858
8;7;BRISONr_133;2019;LN_WF;KAD;B1;298;NA;223;272;99.67;79.19;832.08;1915.58;45.07;666.19;0.434;10.3;11.4;42.3;0.375;1.664;2.008178323;31.76923753
8;8;BRISONr_157;2019;LN_WF;KAD;B1;298;NA;223;265;103.67;77.81;809.33;1689.75;42.46;528.76;0.479;13.1;11.4;50.6;0.32;1.744;3.053577685;40.78911848
8;9;BRISONr_98;2019;LN_WF;KAD;B1;298;NA;226;268;95.67;77.62;598.25;1352.33;45.6;1016.33;0.442;14;11.6;47.5;0.321;1.744;3.053577685;40.78911848
8;10;BRISONr_20;2019;LN_WF;KAD;B1;298;NA;224;265;78.33;75.69;748.00;1675.00;42.45;564.94;0.447;13.4;12.2;69.5;0.346;2.11;3.569028357;48.42819223
8;11;BRISONr_192;2019;LN_WF;KAD;B1;298;NA;219;269;82.33;81.01;737.58;1685.33;47.09;933.55;0.438;10.4;10.5;45.8;0.307;2.076;2.821473607;42.22419673
8;12;BRISONr_35;2019;LN_WF;KAD;B1;298;NA;221;266;87;95.91;785.42;1927.75;48.04;671.66;0.407;13.2;10.5;117.4;0.307;2.106;2.824217961;43.10994188
8;13;BRISONr_102;2019;LN_WF;KAD;B1;298;NA;222;265;100.33;85.17;699.92;2036.42;47.34;638.87;0.344;13.4;12.2;53.7;0.248;2.106;2.824217961;43.10994188
8;14;BRISONr_228;2019;LN_WF;KAD;B1;298;NA;220;263;88.33;86.07;743.08;1711.75;44.11;849.36;0.434;10;10.8;82.9;0.287;2.124;2.722265876;42.55149854
8;15;BRISONr_211;2019;LN_WF;KAD;B1;298;NA;212;265;93.33;76.03;756.17;1835.67;45.67;695.44;0.412;12.8;10.8;91.4;0.295;2.124;2.722265876;42.55149854
8;16;BRISONr_12;2019;LN_WF;KAD;B1;298;NA;222;265;77.33;85.79;761.33;1960.08;46.96;666.71;0.388;11;11.5;50.9;0.285;1.922;2.544358151;42.9186865
8;17;BRISONr_33;2019;LN_WF;KAD;B1;298;NA;224;273;80.33;85.79;770.92;1853.42;44.77;537.89;0.416;9.8;11.3;57.9;0.306;1.992;3.24529467;42.51710325
8;18;BRISONr_189;2019;LN_WF;KAD;B1;298;NA;213;265;80.33;78.07;865.58;2090.33;47.22;450.95;0.414;12.5;11.3;46.6;0.314;1.992;3.24529467;42.51710325
8;19;BRISONr_3;2019;LN_WF;KAD;B1;298;NA;225;266;74.67;81.08;881.83;1973.58;48.97;475.03;0.447;11;11.5;76.9;0.364;2.192;2.072202913;42.87738301
8;20;BRISONr_23;2019;LN_WF;KAD;B1;298;NA;220;266;91.33;90.07;550.67;1411.92;46.22;981.39;0.390;14.7;11.8;85;0.308;1.966;2.026946964;43.90497582
8;21;BRISONr_221;2019;LN_WF;KAD;B1;298;NA;227;267;88;75.58;580.08;1438.08;42.98;966.29;0.403;14.7;11.8;54.1;0.261;1.776;3.220802387;43.63380216
9;1;BRISONr_154;2019;LN_WF;KAD;B1;298;NA;220;263;96.33;73.21;1248.25;2722.08;43.94;219.95;0.459;27.1;13.2;50.6;0.32;2.002;2.919426325;43.86947853
9;2;BRISONr_180;2019;LN_WF;KAD;B1;298;NA;215;265;77;76.47;697.42;1760.83;46.46;667.01;0.396;7.8;11.2;50.1;0.28;1.912;2.676335286;44.33765969
9;3;BRISONr_175;2019;LN_WF;KAD;B1;298;NA;215;268;111.67;67.30;895.33;2046.75;44.1;526.21;0.437;10;11.2;51.9;0.346;1.99;2.67691687;44.24754895
9;4;BRISONr_225;2019;LN_WF;KAD;B1;298;NA;221;265;89.33;80.87;886.00;1879.50;42.9;410.76;0.471;19.4;12.8;87.8;0.329;2.178;2.987757847;44.04842041
9;5;BRISONr_127;2019;LN_WF;KAD;B1;298;NA;222;268;91.67;73.04;633.17;1393.00;46.88;634.45;0.455;9.9;11.5;57.5;0.361;2.178;2.987757847;44.04842041
9;6;BRISONr_61;2019;LN_WF;KAD;B1;298;NA;221;265;85.33;85.17;629.50;1344.50;48.17;1071.13;0.468;12.6;11.5;50.7;0.3;1.94;2.864704712;45.19921833
9;7;BRISONr_118;2019;LN_WF;KAD;B1;298;NA;221;271;91.67;82.67;496.25;973.67;50.77;916.27;0.510;16.9;12.1;59.1;0.258;1.956;2.878918491;43.7354844
9;8;BRISONr_193;2019;LN_WF;KAD;B1;298;NA;219;264;86.33;84.03;533.58;1329.58;46.28;918.65;0.401;5.9;11.9;44.4;0.325;1.98;2.864007782;44.99973217
9;9;BRISONr_171;2019;LN_WF;KAD;B1;298;NA;217;271;106;85.02;657.42;1583.75;49.12;819.06;0.415;10.9;11.5;74.3;0.319;1.988;2.674975664;43.38152771
9;10;BRISONr_226;2019;LN_WF;KAD;B1;298;NA;220;260;89;92.41;383.08;976.50;42.16;1326.80;0.392;13.9;11.5;44.5;0.296;1.964;2.447620429;42.02637371
9;11;BRISONr_213;2019;LN_WF;KAD;B1;298;NA;221;267;92.33;86.18;817.33;1622.00;42;694.19;0.504;5.9;11.9;47.1;0.32;1.716;2.866068145;44.41007741
9;12;BRISONr_223;2019;LN_WF;KAD;B1;298;NA;221;264;89.33;97.82;549.08;1305.17;48.72;1336.13;0.421;14.5;11.3;47.1;0.302;1.998;2.771404373;43.25554427
9;13;BRISONr_90;2019;LN_WF;KAD;B1;298;NA;223;266;86.33;79.44;696.08;1474.17;49.07;789.38;0.472;16.7;11.8;59.6;0.236;2.018;2.542213198;42.22579395
9;14;BRISONr_196;2019;LN_WF;KAD;B1;298;NA;212;265;90;83.06;683.33;1731.00;43.63;597.62;0.395;8.3;11.3;47.5;0.293;2.018;2.542213198;42.22579395
9;15;BRISONr_96;2019;LN_WF;KAD;B1;298;NA;222;268;89.33;83.42;755.58;1508.33;46.4;542.81;0.501;10.5;11.3;79;0.294;2.11;2.353114845;43.61274718
9;16;BRISONr_30;2019;LN_WF;KAD;B1;298;NA;221;269;84;87.03;663.00;1391.50;41.55;601.67;0.476;12.7;11.4;47.4;0.291;2.11;2.353114845;43.61274718
9;17;BRISONr_158;2019;LN_WF;KAD;B1;298;NA;227;265;100.67;71.68;688.67;1410.50;49.79;364.28;0.488;13.8;12.4;52.1;0.414;2.066;3.123544937;41.19089384
9;18;BRISONr_14;2019;LN_WF;KAD;B1;298;NA;222;266;78.67;85.69;677.25;1494.58;51.33;843.49;0.453;10.3;12;52.7;0.357;2.066;3.123544937;41.19089384
9;19;BRISONr_152;2019;LN_WF;KAD;B1;298;NA;226;259;96.33;71.22;393.92;849.17;48.1;798.56;0.464;13;12;40.9;0.395;1.998;3.534949609;44.03245973
9;20;BRISONr_173;2019;LN_WF;KAD;B1;298;NA;216;259;119;78.72;430.42;1110.42;44.11;914.45;0.388;10.8;11.4;83.1;0.28;2.166;2.133862264;42.3204196
9;21;BRISONr_69;2019;LN_WF;KAD;B1;298;NA;223;265;91;86.37;553.08;1163.42;51.85;1210.26;0.475;12.4;11.5;49;0.318;2.166;2.133862264;42.3204196
10;1;BRISONr_224;2019;LN_WF;KAD;B1;298;NA;220;269;81.67;80.77;1018.00;2457.75;47.41;350.43;0.414;10.8;11.4;51.7;0.276;1.864;3.289830167;42.35357339
10;2;BRISONr_139;2019;LN_WF;KAD;B1;298;NA;224;272;103;79.35;531.50;1189.42;40.47;870.88;0.447;8.8;10.9;47.4;0.344;1.864;3.289830167;42.35357339
10;3;BRISONr_190;2019;LN_WF;KAD;B1;298;NA;213;267;82.33;80.61;649.08;1242.00;44.32;724.42;0.523;11.2;10.9;48.8;0.285;2.16;2.085872341;40.02249067
10;4;BRISONr_184;2019;LN_WF;KAD;B1;298;NA;212;265;83.67;57.01;680.08;1437.42;44.21;300.41;0.473;28.9;14.1;54.8;0.345;2.16;2.085872341;40.02249067
10;5;BRISONr_11;2019;LN_WF;KAD;B1;298;NA;224;269;82.67;86.38;352.50;772.08;50.7;1531.64;0.457;8.5;10.6;51.5;0.277;2.16;2.085872341;40.02249067
10;6;BRISONr_161;2019;LN_WF;KAD;B1;298;NA;223;269;97.67;74.08;543.92;1047.17;46.43;612.93;0.519;10.8;10.6;47;0.384;1.988;4.049252305;45.24741368
10;7;BRISONr_6;2019;LN_WF;KAD;B1;298;NA;220;264;82.67;81.85;634.75;1415.75;44.45;945.63;0.448;28.9;14.1;46.3;0.295;1.988;4.049252305;45.24741368
10;8;BRISONr_44;2019;LN_WF;KAD;B1;298;NA;221;267;85;87.11;586.50;1376.58;44.72;779.72;0.426;11.6;11.6;43.6;0.37;1.768;3.253894968;44.48307351
10;9;BRISONr_153;2019;LN_WF;KAD;B1;298;NA;223;264;104;82.45;918.42;1997.25;46.39;411.46;0.460;11.7;11.3;46;0.288;1.768;3.253894968;44.48307351
10;10;BRISONr_176;2019;LN_WF;KAD;B1;298;NA;216;264;128;80.02;659.08;1819.75;44.54;617.17;0.422;14.8;11.3;41.6;0.362;2.142;2.637306714;43.44991724
10;11;BRISONr_70;2019;LN_WF;KAD;B1;298;NA;225;267;88.67;79.50;840.92;2153.17;37.08;417.54;0.444;14.9;11.2;49.9;0.343;2.142;2.637306714;43.44991724
10;12;BRISONr_2;2019;LN_WF;KAD;B1;298;NA;222;264;80.67;94.88;726.58;2159.00;48.98;707.36;0.382;14.9;11.2;54.9;0.321;1.806;2.391385724;44.47521738
10;13;BRISONr_138;2019;LN_WF;KAD;B1;298;NA;222;265;104;77.45;588.33;1611.08;39.4;954.42;0.435;8.9;11.8;50.4;0.3;1.91;2.253208599;41.94535702
10;14;BRISONr_107;2019;LN_WF;KAD;B1;298;NA;224;267;97.67;89.13;588.33;1611.08;42.26;807.93;0.435;6.7;10.7;46.2;0.45;2.176;3.117139662;43.0933916
10;15;BRISONr_142;2019;LN_WF;KAD;B1;298;NA;221;265;96;85.38;835.50;2319.75;45.88;562.04;0.405;8.6;10.7;86.5;0.291;2.006;2.46225418;43.45296545
10;16;BRISONr_47;2019;LN_WF;KAD;B1;298;NA;223;264;86.33;85.62;675.42;1884.58;46.99;887.36;0.415;8.9;11.8;71.9;0.458;2.008;3.357652156;42.99417685
10;17;BRISONr_123;2019;LN_WF;KAD;B1;298;NA;225;266;93.33;79.49;873.00;2637.50;46.33;371.79;0.367;7.5;10.8;47.7;0.274;2.008;3.357652156;42.99417685
10;18;BRISONr_97;2019;LN_WF;KAD;B1;298;NA;224;268;90;85.38;734.50;2088.42;43.93;920.25;0.401;9.5;10.8;58.2;0.457;2.116;2.651383026;43.62501229
10;19;BRISONr_60;2019;LN_WF;KAD;B1;298;NA;218;271;90.67;84.83;946.33;2239.92;47.39;321.19;0.478;13.9;11.2;52.4;0.287;2.116;2.651383026;43.62501229
10;20;BRISONr_222;2019;LN_WF;KAD;B1;298;NA;221;264;88.67;96.93;758.67;2185.33;48.43;777.21;0.394;13.9;11.2;47.5;0.503;2.028;2.64017947;44.20234402
10;21;BRISONr_83;2019;LN_WF;KAD;B1;298;NA;222;264;87.67;86.38;578.67;1665.42;45.58;373.18;0.411;7.4;10.7;51.5;0.306;2.158;2.3234146;42.03927586
11;1;BRISONr_200;2019;LN_WF;KAD;B1;298;NA;222;264;82.33;90.54;542.67;1788.33;43.95;1084.45;0.355;9.5;10.7;71.8;0.502;2.158;2.3234146;42.03927586
11;2;BRISONr_169;2019;LN_WF;KAD;B1;298;NA;222;264;99.67;77.58;399.58;2180.25;45.37;711.92;0.208;10.3;12.2;48.2;0.287;1.866;3.124661788;44.97243035
11;3;BRISONr_114;2019;LN_WF;KAD;B1;298;NA;222;267;94.33;78.12;737.83;2138.58;41.97;458.81;0.392;10.3;12.2;56;0.469;1.866;3.124661788;44.97243035
11;4;BRISONr_31;2019;LN_WF;KAD;B1;298;NA;223;270;83.67;88.73;715.50;1929.75;42.55;589.04;0.428;7.6;10.8;63.4;0.316;1.866;3.124661788;44.97243035
11;5;BRISONr_131;2019;LN_WF;KAD;B1;298;NA;223;259;98.67;77.96;534.67;1467.25;50.42;814.08;0.442;9.7;10.8;43.2;0.535;2.048;2.167804117;41.33086004
11;6;BRISONr_76;2019;LN_WF;KAD;B1;298;NA;219;265;94.33;77.02;1046.67;2564.33;43.94;545.79;0.454;18.5;12.6;91.5;0.325;2.048;2.167804117;41.33086004
11;7;BRISONr_106;2019;LN_WF;KAD;B1;298;NA;223;266;89.33;87.19;767.92;1962.33;48.03;520.37;0.451;18.5;12.6;65.5;0.463;1.926;3.259255956;44.59732928
11;8;BRISONr_207;2019;LN_WF;KAD;B1;298;NA;216;273;89.67;81.95;976.17;2268.75;49.31;377.80;0.486;11.3;11.8;44.9;0.327;1.926;3.259255956;44.59732928
11;9;BRISONr_88;2019;LN_WF;KAD;B1;298;NA;221;271;89.67;85.27;971.75;2435.67;44.91;446.04;0.446;12.9;11.7;75.9;0.449;2.054;2.870185695;42.00481953
11;10;BRISONr_159;2019;LN_WF;KAD;B1;298;NA;224;271;91.67;77.76;790.75;2154.92;43.95;458.90;0.417;7.9;10.9;84.7;0.316;2.054;2.870185695;42.00481953
11;11;BRISONr_144;2019;LN_WF;KAD;B1;298;NA;223;273;95.67;78.40;738.42;1987.08;46.39;521.99;0.427;10.1;10.9;49.1;0.452;2.072;2.362578375;44.00749488
11;12;BRISONr_146;2019;LN_WF;KAD;B1;298;NA;218;266;107.67;85.37;954.75;2625.42;46.88;335.33;0.403;11.3;11.8;90.1;0.305;2.072;2.362578375;44.00749488
11;13;BRISONr_41;2019;LN_WF;KAD;B1;298;NA;224;266;80.67;86.98;956.50;2799.75;42.28;583.48;0.376;12.9;11.7;42.1;0.47;2.072;2.362578375;44.00749488
11;14;BRISONr_112;2019;LN_WF;KAD;B1;298;NA;224;265;92.67;79.33;861.58;2134.08;38.17;736.64;0.459;14;11.7;56.3;0.329;1.972;2.749338454;45.01857063
11;15;BRISONr_26;2019;LN_WF;KAD;B1;298;NA;222;271;88.67;86.31;976.92;2360.33;44.01;655.28;0.465;14;11.7;69.3;0.526;1.972;2.749338454;45.01857063
11;16;BRISONr_132;2019;LN_WF;KAD;B1;298;NA;222;271;95.67;86.52;912.75;2668.58;40.81;315.97;0.379;16.7;11.9;49.1;0.31;1.972;2.749338454;45.01857063
11;17;BRISONr_141;2019;LN_WF;KAD;B1;298;NA;220;271;103;85.69;725.83;2026.33;41.76;295.13;0.411;12.7;10.6;60.8;0.478;1.872;2.978371779;43.03860272
11;18;BRISONr_25;2019;LN_WF;KAD;B1;298;NA;221;265;87;79.96;886.75;2216.67;38.26;390.76;0.453;16;10.6;48.7;0.312;1.818;2.459099332;43.0903482
11;19;BRISONr_104;2019;LN_WF;KAD;B1;298;NA;223;268;87;80.09;1033.75;2686.83;44.84;367.99;0.426;17.4;11.8;48;0.561;1.88;2.420884569;42.24685973
11;20;BRISONr_194;2019;LN_WF;KAD;B1;298;NA;212;267;83;73.17;972.00;2438.75;50.61;357.58;0.446;21.6;12.3;88.9;0.324;1.88;2.420884569;42.24685973
11;21;BRISONr_136;2019;LN_WF;KAD;B1;298;NA;220;267;93.33;89.60;1286.17;3287.00;42.05;545.68;0.425;8.7;10.7;50.5;0.489;1.88;2.420884569;42.24685973
12;1;BRISONr_161;2019;HN_WF;KAD;B1;298;NA;226;265;103.67;78.78;1092.33;2595.50;39.59;540.93;0.467;22.2;14.5;45.6;0.273;1.926;2.868152086;44.89213418
12;2;BRISONr_114;2019;HN_WF;KAD;B1;298;NA;226;266;106;74.33;1216.67;3068.08;35.08;407.29;0.433;29.1;15.8;51.6;0.477;2.168;2.469278675;44.22487677
12;3;BRISONr_100;2019;HN_WF;KAD;B1;298;NA;221;264;95.33;101.42;742.67;1855.83;35.27;1206.33;0.465;28.6;16.2;111.7;0.283;2.092;2.265133425;42.57795668
12;4;BRISONr_84;2019;HN_WF;KAD;B1;298;NA;222;264;97.67;91.97;1203.25;3141.25;41.17;541.44;0.417;24;14.5;55.7;0.437;1.734;3.350576685;43.00427482
12;5;BRISONr_175;2019;HN_WF;KAD;B1;298;NA;214;264;128.33;75.88;865.92;2082.75;39.91;496.59;0.475;23.2;15.3;45;0.28;1.996;3.158524182;44.45167463
12;6;BRISONr_54;2019;HN_WF;KAD;B1;298;NA;225;265;94.33;99.57;831.50;1929.42;45.34;948.04;0.498;30;15.3;65.7;0.458;1.996;3.158524182;44.45167463
12;7;BRISONr_95;2019;HN_WF;KAD;B1;298;NA;224;265;94;86.88;680.67;1830.50;38.53;702.00;0.433;39.5;16.3;81;0.322;2.018;2.247321947;43.01298588
12;8;BRISONr_72;2019;HN_WF;KAD;B1;298;NA;226;264;95.33;89.77;521.42;1700.92;35.08;1635.55;0.361;39.5;16;109.3;0.459;2.04;2.958302317;43.47177137
12;9;BRISONr_119;2019;HN_WF;KAD;B1;298;NA;225;272;112.33;87.09;874.92;2826.50;33.23;547.49;0.341;39.5;16;112.7;0.302;2.038;3.095776989;41.64194043
12;10;BRISONr_197;2019;HN_WF;KAD;B1;298;NA;212;265;90;87.95;1094.00;2848.25;37.12;696.74;0.422;42.4;15.3;54.9;0.429;2.054;3.055809275;44.62559541
12;11;BRISONr_9;2019;HN_WF;KAD;B1;298;NA;223;267;92;97.94;627.42;1746.83;46.24;1496.02;0.422;42.4;15.3;54.6;0.331;1.882;2.527400504;45.04830224
12;12;BRISONr_122;2019;HN_WF;KAD;B1;298;NA;226;269;96.67;90.89;648.83;1909.58;39.89;863.81;0.393;28.4;15.1;113.9;0.431;2.048;2.821941205;43.66943909
12;13;BRISONr_180;2019;HN_WF;KAD;B1;298;NA;214;267;81;101.26;906.25;2197.92;35.63;698.33;0.467;27.9;15.5;109.3;0.281;2.014;4.009346945;44.42558658
12;14;BRISONr_57;2019;HN_WF;KAD;B1;298;NA;229;267;92;84.13;823.00;2105.58;46.51;834.79;0.446;28.8;14.6;59;0.386;1.79;2.975305727;44.01938131
12;15;BRISONr_152;2019;HN_WF;KAD;B1;298;NA;228;267;107.67;65.19;767.58;2190.50;42.42;587.42;0.397;23.9;14.6;51.5;0.312;1.79;2.975305727;44.01938131
12;16;BRISONr_176;2019;HN_WF;KAD;B1;298;NA;219;267;137.33;59.58;229.33;2394.25;32.7;1905.16;0.171;31.6;16.2;46.8;0.41;1.828;2.579952782;44.19505142
12;17;BRISONr_94;2019;HN_WF;KAD;B1;298;NA;226;265;98.67;77.29;721.08;1945.00;38.59;920.04;0.428;29.7;15.9;108.3;0.32;1.828;2.579952782;44.19505142
12;18;BRISONr_193;2019;HN_WF;KAD;B1;298;NA;221;264;91;89.15;1028.17;2581.33;32;592.50;0.443;29.2;14.9;47;0.467;2.124;2.740773772;44.90220262
12;19;BRISONr_101;2019;HN_WF;KAD;B1;298;NA;224;265;92.33;79.45;588.25;1579.83;33.85;979.18;0.445;24.9;14.3;52.7;0.27;2.01;2.158144466;43.12711096
12;20;BRISONr_17;2019;HN_WF;KAD;B1;298;NA;223;265;86.67;94.46;731.75;1717.17;36.6;656.22;0.502;24.9;14.3;58.8;0.444;2.01;2.158144466;43.12711096
12;21;BRISONr_199;2019;HN_WF;KAD;B1;298;NA;212;265;91.67;91.00;560.00;1663.33;37.77;1029.20;0.399;25.2;14.3;49.4;0.325;1.942;4.249985065;43.03170047
13;1;BRISONr_71;2019;HN_WF;KAD;B1;298;NA;224;271;92.33;96.60;517.67;1732.00;40.65;1337.30;0.351;25.2;14.3;45.3;0.504;1.942;4.249985065;43.03170047
13;2;BRISONr_69;2019;HN_WF;KAD;B1;298;NA;224;263;98.33;94.97;984.42;2203.50;41.21;659.25;0.506;30.8;14.6;51.9;0.312;2.002;3.161573774;43.37989077
13;3;BRISONr_148;2019;HN_WF;KAD;B1;298;NA;224;267;106.67;92.67;660.08;2103.75;37.46;1158.21;0.358;35.6;15;49.2;0.414;2.002;3.161573774;43.37989077
13;4;BRISONr_92;2019;HN_WF;KAD;B1;298;NA;224;265;102.33;93.70;886.33;2409.67;44.4;722.42;0.412;20.6;14.2;121.6;0.285;2.002;3.161573774;43.37989077
13;5;BRISONr_146;2019;HN_WF;KAD;B1;298;NA;219;265;109.33;97.74;576.33;1666.42;35.49;621.82;0.409;33.5;16.2;53.7;0.414;2.03;2.634065327;37.96405127
13;6;BRISONr_190;2019;HN_WF;KAD;B1;298;NA;215;264;68;90.11;595.08;2493.33;43.32;1072.54;0.266;22.4;13.9;49.8;0.331;2.166;2.159180312;45.01912063
13;7;BRISONr_162;2019;HN_WF;KAD;B1;298;NA;227;263;103.33;78.89;703.42;1790.75;44.03;654.20;0.459;28;14.5;86.1;0.565;2.142;2.66268602;44.35520482
13;8;BRISONr_131;2019;HN_WF;KAD;B1;298;NA;224;258;104;85.04;973.83;2444.67;38.41;523.94;0.445;36.8;16.3;106.9;0.349;2.128;3.349046462;44.73024536
13;9;BRISONr_228;2019;HN_WF;KAD;B1;298;NA;222;265;96;107.49;992.92;2567.83;42.03;640.51;0.430;22.3;15.4;104.2;0.508;2.03;3.102279532;43.78702138
13;10;BRISONr_66;2019;HN_WF;KAD;B1;298;NA;221;267;93.67;105.50;699.00;1890.83;46.65;1232.65;0.428;43.6;17;109.1;0.327;2.03;3.102279532;43.78702138
13;11;BRISONr_73;2019;HN_WF;KAD;B1;298;NA;225;267;90;99.22;815.17;1907.83;45.13;750.57;0.494;43.6;17;52.1;0.442;1.948;2.396920596;41.96367655
13;12;BRISONr_117;2019;HN_WF;KAD;B1;298;NA;221;264;105.33;90.65;1098.83;2637.17;36.68;522.46;0.462;47.5;17.2;49.4;0.328;1.948;2.396920596;41.96367655
13;13;BRISONr_136;2019;HN_WF;KAD;B1;298;NA;224;265;101.67;92.85;1438.75;3201.50;39.61;371.08;0.489;47.5;17.2;51.9;0.456;1.948;2.396920596;41.96367655
13;14;BRISONr_82;2019;HN_WF;KAD;B1;298;NA;226;268;92.67;84.14;823.92;2527.25;37.29;808.42;0.363;40.2;15.5;78.7;0.322;1.864;2.766726647;43.29710568
13;15;BRISONr_221;2019;HN_WF;KAD;B1;298;NA;225;264;92.33;88.33;937.58;2610.75;32.52;526.00;0.399;40.2;15.5;56.2;0.527;1.864;2.766726647;43.29710568
13;16;BRISONr_11;2019;HN_WF;KAD;B1;298;NA;227;267;91.33;97.67;1549.25;3457.58;38.55;525.35;0.484;34.9;15.5;46.5;0.373;1.994;2.899874103;43.48505458
13;17;BRISONr_98;2019;HN_WF;KAD;B1;298;NA;210;264;101;75.90;1560.50;3605.00;37.17;320.20;0.466;29;14.6;48.9;0.53;2.16;3.776757768;55.10083661
13;18;BRISONr_79;2019;HN_WF;KAD;B1;298;NA;224;266;99.33;93.33;1123.25;2604.33;39.58;713.18;0.479;21.6;14.9;97.1;0.36;2.16;3.776757768;55.10083661
13;19;BRISONr_35;2019;HN_WF;KAD;B1;298;NA;223;265;89.67;97.73;1059.50;2657.08;36.36;614.94;0.442;25.7;15.5;51.4;0.458;2.16;3.776757768;55.10083661
13;20;BRISONr_165;2019;HN_WF;KAD;B1;298;NA;224;265;112;77.66;1172.83;2421.33;38.54;491.07;0.542;24.3;14.8;105;0.334;2.154;2.937187344;43.95520031
13;21;BRISONr_28;2019;HN_WF;KAD;B1;298;NA;226;264;87.33;82.13;949.75;2204.17;32.8;698.99;0.488;23;14.6;48.7;0.493;2.154;2.937187344;43.95520031
14;1;BRISONr_226;2019;HN_WF;KAD;B1;298;NA;221;270;98;100.08;1099.83;2634.75;29.35;803.76;0.463;31.8;15.6;85;0.294;1.082;4.609226217;68.34564335
14;2;BRISONr_169;2019;HN_WF;KAD;B1;298;NA;224;265;115.33;84.06;1143.83;2767.67;35.34;606.26;0.456;23.3;15.2;109.9;0.472;2.1;3.224963203;44.98511389
14;3;BRISONr_202;2019;HN_WF;KAD;B1;298;NA;221;263;91.67;100.67;739.67;2341.58;35.56;895.99;0.355;35.1;15.5;59.5;0.324;2.1;3.224963203;44.98511389
14;4;BRISONr_56;2019;HN_WF;KAD;B1;298;NA;224;261;93.67;84.97;950.67;2395.50;42.04;536.30;0.445;35.1;15.5;53.5;0.403;1.802;3.996327445;45.51571239
14;5;BRISONr_222;2019;HN_WF;KAD;B1;298;NA;224;267;90;99.60;1194.83;2790.00;33.84;701.63;0.472;44.7;15.5;48.8;0.318;2.066;2.988828932;41.90942698
14;6;BRISONr_65;2019;HN_WF;KAD;B1;298;NA;223;267;96.67;100.15;959.58;2900.42;35.09;808.88;0.363;44.7;15.5;84.1;0.491;2.066;2.988828932;41.90942698
14;7;BRISONr_150;2019;HN_WF;KAD;B1;298;NA;225;264;97.67;76.91;838.67;2114.25;43.46;489.12;0.452;32;15.2;47.1;0.305;1.85;3.169574622;43.77162802
14;8;BRISONr_18;2019;HN_WF;KAD;B1;298;NA;225;264;94;100.31;804.67;1438.42;36.91;1018.05;0.682;32;15.2;85.7;0.483;1.85;3.169574622;43.77162802
14;9;BRISONr_166;2019;HN_WF;KAD;B1;298;NA;224;266;117.67;78.10;662.58;1916.92;40.89;1090.32;0.399;42.1;16.3;51.3;0.289;1.85;3.169574622;43.77162802
14;10;BRISONr_90;2019;HN_WF;KAD;B1;298;NA;224;265;106.67;84.37;1073.92;2565.92;36.91;556.46;0.465;45.1;15.3;48.7;0.508;2.112;3.768368009;43.54318689
14;11;BRISONr_207;2019;HN_WF;KAD;B1;298;NA;216;266;96.67;95.66;1010.00;2589.83;36.37;765.62;0.433;45.1;15.3;52.5;0.334;1.94;4.189096783;44.87751598
14;12;BRISONr_30;2019;HN_WF;KAD;B1;298;NA;223;268;88.33;97.55;690.67;1787.83;38.17;929.79;0.452;30.9;15.6;53.7;0.428;1.88;4.210422527;43.7341303
14;13;BRISONr_173;2019;HN_WF;KAD;B1;298;NA;216;264;119.33;85.66;1131.25;3063.83;38.44;384.90;0.403;35.1;15.3;70.2;0.309;1.898;4.167719355;43.67334381
14;14;BRISONr_88;2019;HN_WF;KAD;B1;298;NA;222;264;96.67;92.71;756.92;2327.67;37.7;928.85;0.366;31.3;15.2;56.5;0.366;1.818;3.669573046;44.25061311
14;15;BRISONr_64;2019;HN_WF;KAD;B1;298;NA;224;263;95.33;85.30;860.00;2209.50;39.28;586.85;0.441;30.7;15.9;49.3;0.337;2.008;3.104209093;43.13018151
14;16;BRISONr_205;2019;HN_WF;KAD;B1;298;NA;217;264;90.67;77.37;487.08;1582.50;44.4;1138.37;0.368;29.6;14.2;85.5;0.426;2.15;3.823078576;43.92119413
14;17;BRISONr_194;2019;HN_WF;KAD;B1;298;NA;212;266;85.33;79.80;738.17;1935.83;31.77;459.46;0.440;32.7;16.3;65.8;0.335;1.876;4.674722493;45.29011062
14;18;BRISONr_113;2019;HN_WF;KAD;B1;298;NA;224;264;96;83.63;1035.25;2163.50;48.07;565.49;0.543;33.9;15.3;56;0.492;2.14;3.55591361;42.22309262
14;19;BRISONr_33;2019;HN_WF;KAD;B1;298;NA;228;265;82;85.37;616.17;1624.25;38.13;1166.11;0.451;25.3;15.5;56.7;0.326;2.024;3.138855274;43.68464339
14;20;BRISONr_83;2019;HN_WF;KAD;B1;298;NA;224;264;92.67;88.82;665.42;1934.67;35.67;856.49;0.397;49.3;16.7;104.3;0.481;2.158;3.486553995;44.5090849
14;21;BRISONr_196;2019;HN_WF;KAD;B1;298;NA;213;265;90.67;84.32;941.67;2287.92;36.86;656.68;0.464;49.3;16.7;49.3;0.3;2.066;3.751241418;45.34653808
