ReifeHoehe;Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
SK;14;51;BRISONR_38;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;81.8;73.02601461;805.8027;1407.37;45.66666667;NA;373.52;1;1;1;1;NA;4;40;NA;12.87471783
SK;14;8;BRISONR_39;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;68.8;66.80406977;559.1461;949.141;47.06666667;NA;273.47;1;1;1;1;NA;1;54;NA;13.68022599
SK;13;5;BRISONR_40;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;76.4;76.55910583;730.7652;1316.658;50.76666667;NA;406.87;1;4;1;1;NA;1;40;NA;12.76666667
SK;13;51;BRISONR_41;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;73.8;76.14906964;710.8886;1389.361;43.8;NA;506.92;1;1;1;3;NA;1;34;NA;12.92429379
SK;14;46;BRISONR_42;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;76;79.91548117;914.3236;1598.799;43.56666667;NA;400.2;1;1;1;2;NA;1;39;NA;12.98699095
SK;14;25;BRISONR_43;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;72.8;68.6836;1021.177;1989.661;48.96666667;NA;586.96;1;1;1;4;NA;1;17;NA;13.87129841
SK;13;25;BRISONR_44;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;81.2;79.08837209;741.7707;1375.354;47.43333333;NA;366.85;1;3;1;3;NA;1;34;NA;12.81129944
SK;14;33;BRISONR_45;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;86.2;78.195;788.8609;1466.066;47.6;NA;420.21;1;1;1;1;NA;1;50;NA;12.69535674
SK;13;31;BRISONR_46;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;87;73.1424;621.9108;1128.564;49.06666667;NA;373.52;1;3;1;4;NA;1;41;NA;13.48699095
SK;13;28;BRISONR_47;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;80;77.13251408;818.0755;1472.069;47.93333333;NA;466.9;1;1;1;2.5;NA;3;40;NA;13.29571106
SK;14;62;BRISONR_48;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;85.6;68.12438892;319.493;628.981;44.7;NA;293.48;1;3;1;1;NA;1;56;NA;12.72480181
SK;13;26;BRISONR_49;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;76.2;75.0358209;755.3108;1376.021;43.1;NA;433.55;1;1;1;3;NA;1;40;NA;13.43033708
SK;14;59;BRISONR_50;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;82.8;65.41603648;778.6558;1442.721;45.76666667;NA;366.85;1;1;1;1;NA;1;54;NA;14.17756483
SK;14;48;BRISONR_51;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;89.6;75.58149291;935.8677;1776.221;51.53333333;NA;426.88;1;1;1;3;NA;1;41;NA;13.42268623
SK;14;17;BRISONR_52;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;82.8;72.67596567;479.0394;852.426;41.53333333;NA;253.46;1;1;1;1;NA;1;42;NA;12.40280899
SK;13;49;BRISONR_53;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;85.2;73.89830435;835.8844;1608.137;50.63333333;NA;460.23;1;3;1;3;NA;1;42;NA;12.11179775
SK;13;35;BRISONR_54;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;80.4;79.52881356;862.9646;1488.077;48.33333333;NA;420.21;1;2;1;5;NA;1;36;NA;12.79190101
SK;14;39;BRISONR_55;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;88.4;76.17205128;1306.653;2673.336;41.6;NA;873.77;1;1;1;1;NA;1;45;NA;13.0005637
SK;13;15;BRISONR_56;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;81.2;69.3198;904.9189;1701.517;45.66666667;NA;486.91;1;3;1;4;NA;1;40;NA;12.78603604
SK;14;61;BRISONR_57;2017;GGE;1;HN_WF_DD;B1;305;NA;152;NA;83.6;65.49545681;441.7541;875.771;49.36666667;NA;280.14;1;1;1;1;NA;1;65;NA;14.42259887
SK;14;14;BRISONR_58;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;83.8;75.75528049;868.0338;1547.44;48.36666667;NA;453.56;1;1;1;3;NA;1;30;NA;13.85381115
SK;14;9;BRISONR_59;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;76.8;77.98265785;599.9665;1016.508;44.86666667;NA;286.81;1;1;1;1;NA;1;34;NA;12.8590034
SK;14;37;BRISONR_60;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;90.4;77.63306863;1069.5345;2039.686;44.1;NA;486.91;1;1;1;3;NA;1;40;NA;13.13107345
SK;13;4;BRISONR_61;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;81.8;82.47832498;876.3046;1570.785;49.73333333;NA;486.91;1;1;1;2.5;NA;1;38;NA;12.91037204
SK;13;55;BRISONR_62;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;90.6;54.20433859;562.0142;1112.556;44.36666667;NA;366.85;1;1;1;1;NA;1;46;NA;14.17829021
SK;14;50;BRISONR_63;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;85;72.44392249;799.733;1534.1;51.9;NA;393.53;1;1;1;1;NA;1;30;NA;13.89229025
SK;13;19;BRISONR_64;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;87.6;70.3437;904.7855;1672.836;54.1;NA;406.87;1;3.5;1;3;NA;1;58;NA;13.64067797
SK;14;16;BRISONR_65;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;81.4;68.13797724;606.2363;1094.547;53.66666667;NA;360.18;1;1;1;1;NA;1;36;NA;12.8724605
SK;14;20;BRISONR_66;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;84;77.15074704;712.5561;1197.265;53.76666667;NA;306.82;1;1;1;1;NA;1;34;NA;12.10835214
SK;13;27;BRISONR_67;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;86.8;83.447;838.0188;1473.403;46.36666667;NA;360.18;1;1;1;4;NA;1;23;NA;12.33956916
SK;14;18;BRISONR_68;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;83.6;73.58560976;641.8541;1171.919;49.5;NA;380.19;1;1;1;1;NA;1;41;NA;13.58502252
SK;14;12;BRISONR_69;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;86.6;73.4179229;871.7023;1550.775;49.5;NA;426.88;1;1;1;3;NA;1;21;NA;12.10852273
SK;14;54;BRISONR_70;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;85.2;62.04368165;530.3317;912.456;45.23333333;NA;293.48;1;1;1;1;NA;1;58;NA;14.01851852
SK;14;34;BRISONR_71;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;85;67.22527881;566.283;1022.511;50.8;NA;386.86;1;1;1;3.5;NA;1;36;NA;13.3775395
SK;13;17;BRISONR_72;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;84.6;73.04256267;981.0236;1760.88;39;NA;493.58;1;3;1;4;NA;1;35;NA;13.78627672
SK;13;57;BRISONR_73;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;80.8;61.96807783;470.7686;885.776;45.2;NA;280.14;1;1;1;2;NA;1;41;NA;13.13841808
SK;13;62;BRISONR_74;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;85.6;66.37144737;593.4299;1149.908;42.66666667;NA;353.51;1;1;1;3;NA;1;36;NA;12.89096045
SK;13;60;BRISONR_75;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;86.2;60.62221594;453.9602;1014.507;43.83333333;NA;360.18;1;1;1;3;NA;1;60;NA;13.84701912
SK;13;61;BRISONR_76;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;89.8;66.90870968;599.1661;1145.239;47.4;NA;340.17;1;1;1;6;NA;1;55;NA;13.57609921
SK;13;24;BRISONR_77;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;83.8;73.48;877.8387;1583.458;45.8;NA;500.25;1;1;1;5;NA;1;45;NA;13.57392777
SK;13;58;BRISONR_78;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;90.2;58.83462103;340.3034;720.36;43.13333333;NA;260.13;1;1;1;1;NA;1;40;NA;13.56843891
SK;14;31;BRISONR_79;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;79;71.2;337.8355;897.782;43.06666667;NA;353.51;1;1;1;1;NA;1;38;NA;13.13426966
SK;13;9;BRISONR_80;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;90.6;81.63469055;745.706;1266.633;50.36666667;NA;353.51;1;2;1;4;NA;1;25;NA;13.30602958
SK;13;34;BRISONR_81;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;86.4;77.78777016;932.7995;1734.867;52.53333333;NA;413.54;1;1;1;5;NA;1;44;NA;14.28683915
SK;14;41;BRISONR_82;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;81;72.78225617;782.2576;1468.734;42.2;NA;420.21;1;1;1;4.5;NA;1;38;NA;13.06917885
SK;13;48;BRISONR_83;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;88.6;68.15015974;358.846;977.822;46.6;NA;393.53;1;1;1;2.5;NA;1;44;NA;13.14881623
SK;13;39;BRISONR_84;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;87.8;70.38476428;940.0031;1733.533;46.93333333;NA;440.22;1;1;1;3;NA;1;39;NA;13.89704209
SK;13;33;BRISONR_85;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;81;72.20479042;577.4219;1151.242;43.56666667;NA;360.18;1;1;1;2;NA;1;43;NA;14.18841395
SK;13;42;BRISONR_86;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;87.6;76.62824639;786.7265;1462.731;42.33333333;NA;386.86;1;1;1;3;NA;1;22;NA;11.56980704
SK;13;20;BRISONR_87;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;84.4;74.2644;830.1482;1560.113;43.76666667;NA;433.55;1;4;1;3;NA;1;25;NA;13.05460751
SK;14;55;BRISONR_88;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;86.6;60.99945563;442.4211;853.76;48.66666667;NA;280.14;1;1;1;1;NA;1;51;NA;13.62585034
SK;13;47;BRISONR_89;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;92;74.71522811;466.4998;1195.264;48.66666667;NA;406.87;2;1;1;3;NA;1;16;NA;13.21788991
SK;13;46;BRISONR_90;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;86.2;70.07200754;692.5461;1336.001;41.7;NA;446.89;1;2;1;3;NA;1;37;NA;14.31313703
SK;14;32;BRISONR_91;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;85.8;69.8592;586.6932;1094.547;46.5;NA;360.18;1;1;1;1;NA;1;50;NA;13.73873874
SK;14;7;BRISONR_92;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;89.8;79.11007908;414.3404;757.712;42.33333333;NA;233.45;1;1;1;3;NA;1;22;NA;12.96367764
SK;13;1;BRISONR_93;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;83;87.45861347;833.2164;1544.772;51.03333333;NA;493.58;1;1;1;3;NA;1;41;NA;13.54949381
SK;13;13;BRISONR_94;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;93.4;69.66278638;613.7067;1233.283;41.26666667;NA;360.18;1;4;1;3;NA;1;27;NA;13.52944507
SK;13;16;BRISONR_95;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;82.2;72.9272197;657.9288;1345.339;44.16666667;NA;426.88;1;1;1;5;NA;1;48;NA;12.83577053
SK;14;60;BRISONR_96;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;83.6;62.09702505;440.6202;773.053;43.3;NA;280.14;1;1;1;1;NA;1;53;NA;14.15579303
SK;14;30;BRISONR_97;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;87.2;70.4781;763.2481;1522.761;47.76666667;NA;426.88;1;4;1;3;NA;1;23;NA;13.92905789
SK;14;26;BRISONR_98;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;96.6;70.2381;667.8004;1264.632;49;NA;373.52;1;1;1;2;NA;1;45;NA;13.97576099
SK;13;40;BRISONR_99;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;89.4;75.781309;893.113;1642.821;51.66666667;NA;433.55;1;1;1;3;NA;1;43;NA;13.23532731
SK;13;59;BRISONR_100;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;83.8;63.40601841;744.5721;1423.378;45.96666667;NA;460.23;1;4.5;NA;3;NA;1;49;NA;13.42294713
SK;13;56;BRISONR_101;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;86.2;57.81722628;511.5223;1015.174;47.03333333;NA;366.85;1;1;1;3;NA;1;72;NA;14.57038288
SK;13;29;BRISONR_102;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;96.6;69.3504;1124.8955;2141.737;46.53333333;NA;586.96;1;1;1;5;NA;1;46;NA;13.39536199
SK;14;49;BRISONR_103;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;86.2;77.18772427;532.7329;1020.51;49.5;NA;293.48;1;1;1;1;NA;1;38;NA;13.24466891
SK;14;29;BRISONR_104;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;84.2;75.7464;1128.4973;2138.402;47.9;NA;580.29;1;1;1;1;NA;1;31;NA;12.58249158
SK;14;24;BRISONR_105;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;86.2;76.4647099;568.7509;971.152;46.1;NA;333.5;1;1;1;3;NA;1;40;NA;12.84662921
SK;14;35;BRISONR_106;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;89.6;77.21055856;1279.4394;2354.51;50.8;NA;646.99;1;1;1;2.5;NA;1;22;NA;12.79501699
SK;14;21;BRISONR_107;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;94.2;72.072;697.5486;1242.621;52.76666667;NA;360.18;1;1;1;5;NA;1;45;NA;13.94067797
SK;13;21;BRISONR_108;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;87.8;72.7291;798.8659;1582.124;52.83333333;NA;380.19;1;3.5;1;3.5;NA;1;26;NA;14.20654628
SK;14;57;BRISONR_109;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;89.6;61.8115443;602.968;1113.223;47.2;NA;313.49;1;1;1;3;NA;1;70;NA;15.29232506
SK;14;6;BRISONR_110;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;87.8;73.72546147;552.4094;1075.204;46.83333333;NA;346.84;1;1;1;4;NA;1;36;NA;13.79133858
SK;13;10;BRISONR_111;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;87.8;74.85465918;924.462;1714.19;47.5;NA;460.23;1;1;1;5;NA;1;46;NA;13.35367232
SK;13;43;BRISONR_112;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;90.4;70.57758527;501.7841;1007.837;51.5;NA;253.46;1;3;1;1;NA;1;60;NA;14.74295378
SK;14;52;BRISONR_113;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;85.6;62.36921151;425.2792;858.429;44;NA;280.14;1;1;1;1;NA;1;69;NA;13.83577053
SK;13;50;BRISONR_114;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;95.4;80.5494;897.6486;1780.223;51.23333333;NA;473.57;1;3;1;1;NA;1;40;NA;13.68764172
SK;14;56;BRISONR_115;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;88.2;59.96774194;527.1301;603.635;39.13333333;NA;213.44;1;1;1;1;NA;1;28;NA;13.10997732
SK;13;36;BRISONR_116;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;94.4;74.00543953;549.4746;1069.868;51.83333333;NA;320.16;1;1;1;3;NA;1;45;NA;12.82713964
SK;14;19;BRISONR_117;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;96.6;69.0194;711.2221;997.832;50.16666667;NA;360.18;1;1;1;2;NA;1;52;NA;12.78426966
SK;13;23;BRISONR_118;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;89.6;73.05673352;766.7832;1444.055;49.5;NA;380.19;1;4;1;5;NA;1;45;NA;13.49212598
SK;13;53;BRISONR_119;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;99.2;63.08046615;723.4282;1394.03;44.86666667;NA;386.86;1;5_6;1;1;NA;1;58;NA;15.0758427
SK;13;14;BRISONR_120;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;85.6;70.6146;616.1079;1261.297;47.1;NA;353.51;1;5;1;2.5;NA;1;33;NA;14.06186727
SK;13;22;BRISONR_121;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;90.2;65.9325;704.1519;1299.316;44.76666667;NA;420.21;1;5;1;4.5;NA;1;45;NA;13.53815937
SK;13;30;BRISONR_122;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;92.4;69.6473;747.4402;1422.044;41.5;NA;466.9;1;3;1;1;NA;1;40;NA;13.0016835
SK;13;54;BRISONR_123;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;88.6;56.06202008;512.256;1133.233;40.96666667;NA;353.51;1;6;1;1;NA;1;31;NA;14.47729852
SK;14;47;BRISONR_124;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;92.2;77.05153302;802.8679;1441.387;49.13333333;NA;426.88;1;1;1;2;NA;1;34;NA;13.07263514
SL;14;65;BRISONR_125;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;87.6;61.8744439;119.7932;727.03;46.3;NA;226.78;1;1;1;1;NA;1;49;NA;13.49775028
SL;13;64;BRISONR_126;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;90;63.07576168;566.4164;1158.579;46.46666667;NA;380.19;1;4;1;3;NA;1;36;NA;15.09382022
SL;14;79;BRISONR_127;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;90.2;55.61093665;437.8855;846.423;43.4;NA;320.16;1;1;1;3;NA;1;57;NA;15.14927048
SL;13;68;BRISONR_128;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;96.6;63.3307947;698.4157;1453.393;46.7;NA;380.19;1;1;1;1;NA;1;38;NA;14.03551297
SL;13;77;BRISONR_129;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;79.8;69.91926546;702.6178;1259.963;48.5;NA;340.17;1;3;1;3;NA;1;50;NA;13.21212121
SL;13;72;BRISONR_130;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;98.6;69.15122126;655.3275;1442.054;49.6;NA;493.58;1;4;1;3;NA;1;25;NA;14.0515873
SL;14;64;BRISONR_131;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;99.8;54.17094712;426.0796;857.095;51.46666667;NA;260.13;1;1;1;1;NA;1;50;NA;14.198188
SL;13;69;BRISONR_132;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;87.8;70.65097222;581.624;1161.247;41.56666667;NA;380.19;1;1;1;3;NA;1;41;NA;13.71685393
SL;13;79;BRISONR_133;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;86;63.41448598;679.3395;1277.972;44;NA;360.18;1;2;1;3;NA;1;51;NA;14.43995511
SL;13;85;BRISONR_134;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;93;57.33772963;725.0957;1396.031;48.56666667;NA;433.55;1;1;1;1;NA;1;63;NA;14.85554311
SL;14;82;BRISONR_135;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;92.6;48.36304139;310.2217;742.371;47.9;NA;266.8;1;1;1;3;NA;1;72;NA;15.42277339
SL;13;70;BRISONR_136;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;95.8;74.32697947;745.5726;1417.375;48.46666667;NA;300.15;1;1;1;3;NA;1;42;NA;13.07696629
SL;14;78;BRISONR_137;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;101.2;49.33568702;353.2432;721.694;44.33333333;NA;233.45;1;4;1;1;NA;1;46.5;NA;14.58033708
SL;13;81;BRISONR_138;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;99;64.44986695;539.4029;1048.524;45.86666667;NA;320.16;1;1;1;4;NA;1;62;NA;14.78251121
SL;13;83;BRISONR_139;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;98.2;60.78777251;633.9835;1263.298;46.6;NA;386.86;1;4;1;3;NA;1;43;NA;14.18346546
SL;14;67;BRISONR_140;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;98.8;48.02257496;473.3032;1023.178;46.43333333;NA;346.84;1;4.5;1;5;NA;1;33;NA;14.93728814
SL;13;63;BRISONR_141;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;102.6;67.249;721.1604;1431.382;53.06666667;NA;346.84;1;1;1;3;NA;1;57;NA;14.58155231
SL;13;75;BRISONR_142;2017;GGE;1;HN_WF_DD;B1;305;NA;146;NA;100;65.74888283;622.4444;1154.577;50.83333333;NA;320.16;1;2;1;3;NA;1;53;NA;13.58042745
SL;14;73;BRISONR_143;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;97.2;57.6332431;567.9505;1071.869;50.33333333;NA;313.49;1;1;1;3;NA;1;53.5;NA;13.56214689
SL;14;76;BRISONR_144;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;88.4;52.9851682;403.2015;865.099;47.5;NA;320.16;1;2;1;1;NA;1;39;NA;14.92420814
SL;14;74;BRISONR_145;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;97.4;63.77025981;574.0202;1128.564;48;NA;333.5;1;1;1;4;NA;1;63;NA;15.44656918
SL;14;83;BRISONR_146;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;96.8;57.13372093;572.4861;1014.507;50.36666667;NA;300.15;1;1;1;1;NA;1;60;NA;14.52303371
SL;13;80;BRISONR_147;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;98.8;67.61076923;645.9895;1127.897;53.73333333;NA;386.86;1;2;1;3;NA;1;54;NA;13.45823928
SL;14;70;BRISONR_148;2017;GGE;1;HN_WF_DD;B1;305;NA;147;NA;95.8;58.64290718;503.3182;1243.288;52.6;NA;420.21;1;2;1;3;NA;1;47;NA;13.71741573
SL;13;73;BRISONR_149;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;101.2;66.36737033;761.1804;1553.443;45.76666667;NA;453.56;1;1;1;1;NA;1;58;NA;14.22701794
SL;13;78;BRISONR_150;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;94.2;60.60851955;643.8551;1270.635;49.5;NA;360.18;1;4;1;1;NA;1;45;NA;14.54617117
SL;14;66;BRISONR_151;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;95.6;59.66178442;385.5927;793.063;46.86666667;NA;246.79;1;1;1;3;NA;1;65;NA;14.95927602
SL;13;82;BRISONR_152;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;105.6;57.1914;663.8651;1402.034;45.83333333;NA;426.88;1;2.5;1;2;NA;1;43;NA;14.13605442
SL;14;75;BRISONR_153;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;99.4;55.53148515;551.6757;1092.546;44.1;NA;340.17;1;1;1;3;NA;1;55;NA;13.79119639
SL;13;71;BRISONR_154;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;89.8;65.86932636;905.786;1764.215;42.96666667;NA;433.55;1;3;1;1;NA;1;54;NA;14.92600897
SL;14;72;BRISONR_155;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;94.6;60.03612536;600.9003;1262.631;51.13333333;NA;366.85;1;3;1;3;NA;1;58;NA;15.81131019
SL;13;67;BRISONR_156;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;104.8;53.55443709;459.4296;1046.523;41.73333333;NA;366.85;1;3.5;1;1;NA;1;43;NA;16.02954292
SL;13;66;BRISONR_157;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;105.4;60.64163488;559.6797;1277.305;44.53333333;NA;313.49;1;5;1;1;NA;1;51;NA;14.45791246
SL;14;80;BRISONR_158;2017;GGE;1;HN_WF_DD;B1;305;NA;152;NA;105.8;50.51971921;507.6537;962.481;42.66666667;NA;320.16;1;1;1;2;NA;1;44;NA;14.63641488
SL;14;63;BRISONR_159;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;91.2;57.13681267;512.5228;1140.57;46.33333333;NA;400.2;1;4;1;1;NA;1;38;NA;14.33936652
SL;14;68;BRISONR_160;2017;GGE;1;HN_WF_DD;B1;305;NA;152;NA;101;50.27562052;606.6365;1315.991;47.13333333;NA;293.48;2;1;1;1;NA;1;49;NA;15.7690583
SL;14;71;BRISONR_161;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;99.4;52.96517286;468.1006;967.817;43.23333333;NA;333.5;1;5;1;1;NA;1;34;NA;15.57649044
SL;13;76;BRISONR_162;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;96;66.8194831;673.8701;1332.666;50.06666667;NA;360.18;1;2;1;2;NA;1;39;NA;14.12823397
SL;14;81;BRISONR_163;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;92;49.05820371;550.0749;1307.32;42.66666667;NA;446.89;1;1;1;1;NA;1;42;NA;13.94835414
SL;14;77;BRISONR_164;2017;GGE;1;HN_WF_DD;B1;305;NA;151;NA;103.4;52.1622449;413.4733;891.779;45.63333333;NA;293.48;1;6;1;2;NA;1;52;NA;14.79218573
SL;13;74;BRISONR_165;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;104.4;62.70164506;683.7417;1331.332;44.73333333;NA;413.54;1;3;1;1;NA;1;48;NA;13.99212598
SL;13;84;BRISONR_166;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;105.2;60.35555556;705.3525;1409.371;48.83333333;NA;420.21;1;5;1;1;NA;1;27;NA;14.5875
SL;14;84;BRISONR_167;2017;GGE;1;HN_WF_DD;B1;305;NA;150;NA;112.4;48.87550777;521.7941;1171.919;52.3;NA;293.48;1;1;1;1;NA;1;64;NA;16.16460674
SL;13;65;BRISONR_168;2017;GGE;1;HN_WF_DD;B1;305;NA;149;NA;107.2;55.81717277;681.4072;1471.402;49.86666667;NA;380.19;1;7;1;1;NA;1;22;NA;15.33956916
SL;14;69;BRISONR_169;2017;GGE;1;HN_WF_DD;B1;305;NA;148;NA;97;59.40666667;685.4092;1358.012;42.96666667;NA;493.58;1;3;1;1;NA;1;35;NA;14.53575482
FL;14;87;BRISONR_170;2017;GGE;1;HN_WF_DD;B1;305;NA;140;NA;101.8;49.47827225;504.5188;941.804;34.2;NA;566.95;1;5;1;1;NA;3;45;NA;15.08333333
FL;13;88;BRISONR_171;2017;GGE;1;HN_WF_DD;B1;305;NA;144;NA;106.8;50.55121486;587.2935;1191.262;44.66666667;NA;373.52;1;5;1;5;NA;8;13;NA;13.4614949
FL;13;87;BRISONR_172;2017;GGE;1;HN_WF_DD;B1;305;NA;139;NA;107.6;46.37936371;439.553;903.785;41.06666667;NA;273.47;1;5;1;1;NA;5;24;NA;14.44563986
