Row;Column;BRISONr;Year;Location;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;Spike_number;Crude_protein;Sedimentation
16;37;BRISONr_78;2018;KAD;HN_WF;B2;297;NA;146;191;76;99.82;1098.67;1902.33;46.6;537.57;14.9;49.3
16;38;BRISONr_44;2018;KAD;HN_WF;B2;297;NA;146;190;82.5;87.15;1064.17;2309.33;47.8;450.44;14.5;43.1
16;39;BRISONr_77;2018;KAD;HN_WF;B2;297;NA;146;189;79;95.08;1045;2077.67;47.2;538.31;14.7;64.2
16;40;BRISONr_17;2018;KAD;HN_WF;B2;297;NA;145;190;92.5;91.1;924.25;1864.25;48;451.78;14.8;50.4
16;41;BRISONr_148;2018;KAD;HN_WF;B2;297;NA;145;187;89.5;86.72;843.17;1947.67;50.2;454.28;14.7;61.5
16;42;BRISONr_114;2018;KAD;HN_WF;B2;297;NA;149;189;76.5;95.85;812.5;2215;45.8;501.35;14.8;67.2
17;22;BRISONr_4;2018;KAD;HN_WF;B2;297;NA;146;187;89;95.97;1091;2123.92;57.4;542.44;15.3;51.3
17;23;BRISONr_202;2018;KAD;HN_WF;B2;297;NA;144;190;80.5;96.91;405.25;1968.25;48.8;916.71;14.5;43.6
17;24;BRISONr_183;2018;KAD;HN_WF;B2;297;NA;140;185;79.5;93.54;1041.67;2152.33;46;770.78;14.5;50.2
17;25;BRISONr_180;2018;KAD;HN_WF;B2;297;NA;140;186;83;96.65;789.17;1906.42;45.6;561.34;14.8;56.5
17;26;BRISONr_74;2018;KAD;HN_WF;B2;297;NA;148;192;100.5;89.28;807.5;1755;41.8;801.6;15.3;64.8
17;27;BRISONr_119;2018;KAD;HN_WF;B2;297;NA;146;186;83.5;99.6;1041.92;2059.92;45;732.88;14.2;49.3
17;28;BRISONr_5;2018;KAD;HN_WF;B2;297;NA;145;187;107.5;92.38;853.33;2348.58;41;766.83;16;76.8
17;29;BRISONr_160;2018;KAD;HN_WF;B2;297;NA;152;194;92;88;984.92;1926;44.6;275.48;14.9;64.2
17;30;BRISONr_64;2018;KAD;HN_WF;B2;297;NA;147;192;94;94.33;1388.5;2693.75;41.6;300.04;15.7;86.5
17;31;BRISONr_97;2018;KAD;HN_WF;B2;297;NA;147;192;85;101.62;1166.08;2598.92;48.6;479.31;15.6;69.1
17;32;BRISONr_61;2018;KAD;HN_WF;B2;297;NA;145;192;85.5;99.67;946.75;1984;50.4;324.61;15.6;51.8
17;33;BRISONr_95;2018;KAD;HN_WF;B2;297;NA;146;190;90.5;100.64;691.67;1589.08;43.8;594.11;14.5;60.6
17;34;BRISONr_111;2018;KAD;HN_WF;B2;297;NA;146;191;93.5;101.15;844.17;1912.08;49.8;419.4;14.6;53.5
17;35;BRISONr_115;2018;KAD;HN_WF;B2;297;NA;144;190;88;96.72;710;1635;44.8;953.62;14.7;64.3
17;36;BRISONr_107;2018;KAD;HN_WF;B2;297;NA;150;191;87.5;100.16;721.67;1453.17;44.6;879;14.7;44.5
17;37;BRISONr_73;2018;KAD;HN_WF;B2;297;NA;148;193;93;98.43;865.83;1630.75;40;748.43;15.3;62
17;38;BRISONr_36;2018;KAD;HN_WF;B2;297;NA;145;191;94;91.53;680.08;1630.75;49.8;942.07;14.7;55.2
17;39;BRISONr_145;2018;KAD;HN_WF;B2;297;NA;147;192;87;99.94;788.42;1737.33;55;644.39;14.7;5.2
17;40;BRISONr_32;2018;KAD;HN_WF;B2;297;NA;146;194;79.5;97.98;1177.5;1926.58;50.8;256.57;15.7;66.1
17;41;BRISONr_185;2018;KAD;HN_WF;B2;297;NA;138;186;94;100.52;994.17;2237.92;51;690.94;13.9;56.5
17;42;BRISONr_86;2018;KAD;HN_WF;B2;297;NA;148;191;98.5;83.77;1048.33;2020.75;47.8;439.5;14.6;53.1
18;22;BRISONr_127;2018;KAD;HN_WF;B2;297;NA;147;186;87.5;84.75;1109.67;2111.67;49.4;375.5;13.5;32.1
18;23;BRISONr_163;2018;KAD;HN_WF;B2;297;NA;146;186;71;95.43;768.33;1868.83;44.4;693.45;15.4;69.4
18;24;BRISONr_53;2018;KAD;HN_WF;B2;297;NA;145;186;95.5;77.32;771.67;2142.5;47.8;776.57;15.7;56.9
18;25;BRISONr_158;2018;KAD;HN_WF;B2;297;NA;150;187;90;86.12;981.33;1728.42;43.6;672.79;15;61.4
18;26;BRISONr_103;2018;KAD;HN_WF;B2;297;NA;146;187;86;96.87;1063.58;2256.58;45.8;622.38;16.8;66.9
18;27;BRISONr_105;2018;KAD;HN_WF;B2;297;NA;149;188;80;96.27;588.33;1674.17;41.8;1159.04;15.2;80.5
18;28;BRISONr_15;2018;KAD;HN_WF;B2;297;NA;146;187;100.5;85.06;656.67;1965.83;43.2;636.83;14.3;56.9
18;29;BRISONr_133;2018;KAD;HN_WF;B2;297;NA;148;193;78.5;83.48;902.67;1749.67;45.8;439.3;14.4;58.9
18;30;BRISONr_190;2018;KAD;HN_WF;B2;297;NA;139;184;84.5;99.5;675;1439.92;44.4;798.5;15.6;70
18;31;BRISONr_33;2018;KAD;HN_WF;B2;297;NA;151;191;94.5;95.22;615;1119.17;44.6;670.92;15.2;53.8
18;32;BRISONr_118;2018;KAD;HN_WF;B2;297;NA;148;187;92;86.89;759.17;1557.08;47.4;848.9;14;45.8
18;33;BRISONr_101;2018;KAD;HN_WF;B2;297;NA;147;188;90;97.81;1018.33;1982.5;49.4;488.27;15.1;68.7
18;34;BRISONr_92;2018;KAD;HN_WF;B2;297;NA;146;187;88;102.75;643.33;1375.75;49.4;745.32;15.6;68.6
18;35;BRISONr_8;2018;KAD;HN_WF;B2;297;NA;150;191;97.5;83.71;526;967.58;46.6;822.26;14.9;49.7
18;36;BRISONr_203;2018;KAD;HN_WF;B2;297;NA;141;185;98.5;84.97;1108.33;1881.75;49.2;479.13;14.1;42.3
18;37;BRISONr_154;2018;KAD;HN_WF;B2;297;NA;147;186;98.5;83.03;1053.33;1824.17;46.6;466.39;15;67.9
18;38;BRISONr_110;2018;KAD;HN_WF;B2;297;NA;150;189;89;95.64;887;1708.08;47.4;790.72;16.7;88.9
18;39;BRISONr_129;2018;KAD;HN_WF;B2;297;NA;147;186;94.5;83.13;1116.67;1923.33;45.6;403.24;15.5;64.6
18;40;BRISONr_198;2018;KAD;HN_WF;B2;297;NA;139;186;90.5;97.46;1190.33;2368.17;45.6;395.72;15.1;65.7
18;41;BRISONr_18;2018;KAD;HN_WF;B2;297;NA;145;186;86.5;88.13;1069.17;2181.58;49.4;398.41;15.6;62.6
18;42;BRISONr_193;2018;KAD;HN_WF;B2;297;NA;144;185;84.5;94.33;695.83;1736.25;47.6;610.06;14.9;50.8
19;23;BRISONr_88;2018;KAD;HN_WF;B2;297;NA;146;188;89.5;87.69;793.33;1652.08;40.6;819.8;15.7;75.2
19;24;BRISONr_224;2018;KAD;HN_WF;B2;297;NA;146;188;91;85.81;800.83;1595.08;54.8;508.97;14.9;74.1
19;25;BRISONr_57;2018;KAD;HN_WF;B2;297;NA;151;192;108.5;89.76;1105.83;2190.83;46.6;514.05;16.4;92.9
19;26;BRISONr_212;2018;KAD;HN_WF;B2;297;NA;141;188;74;98.91;858.33;1825.83;52;460.96;16.2;76.5
19;27;BRISONr_189;2018;KAD;HN_WF;B2;297;NA;137;184;83.5;87.91;926.67;1753.67;43.2;624.52;15.2;59.3
19;28;BRISONr_60;2018;KAD;HN_WF;B2;297;NA;143;186;100;92.17;930.83;2007.92;47.6;594.1;15.1;55.1
19;29;BRISONr_131;2018;KAD;HN_WF;B2;297;NA;149;191;103;82.59;963;1950.67;40.4;407.37;14.2;57.7
19;30;BRISONr_142;2018;KAD;HN_WF;B2;297;NA;142;186;89;103.36;776.67;1790.83;41.8;798.49;15.2;57.8
19;31;BRISONr_205;2018;KAD;HN_WF;B2;297;NA;141;187;80.5;76.38;919.17;1833.42;49.8;457.04;15.4;75.4
19;32;BRISONr_1;2018;KAD;HN_WF;B2;297;NA;143;188;96.5;109.41;935;2002.25;50.2;614.34;16;57.1
19;33;BRISONr_140;2018;KAD;HN_WF;B2;297;NA;143;189;86;81.98;1281.33;2461.17;41;309.23;14.5;48.1
19;34;BRISONr_29;2018;KAD;HN_WF;B2;297;NA;146;189;97.5;96.22;457.5;1616.67;45.8;1384.59;16.7;73.5
19;35;BRISONr_170;2018;KAD;HN_WF;B2;297;NA;137;185;83;74.89;1126.67;2307.5;44.2;609.32;14.8;61.8
19;36;BRISONr_21;2018;KAD;HN_WF;B2;297;NA;148;188;124;92.26;463.33;1484.17;48.4;1028.74;15.7;63.6
19;37;BRISONr_176;2018;KAD;HN_WF;B2;297;NA;143;186;92.5;79.33;997;1866.83;35.8;470.79;15.3;56.6
19;38;BRISONr_124;2018;KAD;HN_WF;B2;297;NA;146;187;91;95.42;622.67;1474.42;42;868.39;18.2;95.4
19;39;BRISONr_210;2018;KAD;HN_WF;B2;297;NA;134;184;83;92.73;834.17;1617.92;46.8;500.26;15.4;83.4
19;40;BRISONr_43;2018;KAD;HN_WF;B2;297;NA;147;192;92;101.71;848.75;1855.75;46.4;659.07;17.3;70.8
19;41;BRISONr_91;2018;KAD;HN_WF;B2;297;NA;146;187;84.5;94.53;767.5;2005.17;56.6;1344.53;14.5;47.8
19;42;BRISONr_223;2018;KAD;HN_WF;B2;297;NA;145;189;83.5;95.28;1340;2284.33;46.4;527.37;14.8;67.2
20;24;BRISONr_72;2018;KAD;HN_WF;B2;297;NA;147;187;100;81.56;973.33;1923.83;41.8;398.03;15.8;54.6
20;25;BRISONr_130;2018;KAD;HN_WF;B2;297;NA;149;188;89;93.92;926.67;1893.17;39.6;574.3;14.7;55.7
20;26;BRISONr_106;2018;KAD;HN_WF;B2;297;NA;146;187;94;79.81;1133.33;2365;39.4;275.82;16.1;59.7
20;27;BRISONr_59;2018;KAD;HN_WF;B2;297;NA;149;190;82;99.54;621.5;1199.83;45.8;1001.04;14.8;42.6
20;28;BRISONr_191;2018;KAD;HN_WF;B2;297;NA;140;186;83.5;93.47;1170;2308.33;46.6;472.66;14.4;55.7
20;29;BRISONr_9;2018;KAD;HN_WF;B2;297;NA;146;191;90.5;89.88;775.17;1523.67;47.4;811.65;13.9;43.3
20;30;BRISONr_94;2018;KAD;HN_WF;B2;297;NA;146;189;94;97.37;988.33;2184.08;46.2;566.49;15;73.3
20;31;BRISONr_132;2018;KAD;HN_WF;B2;297;NA;145;187;91;83.78;911.25;1873.08;42.6;390.75;1.5;56.5
20;32;BRISONr_188;2018;KAD;HN_WF;B2;297;NA;146;187;97;75.55;851.67;1692.92;44.4;384.39;14.5;59.4
20;33;BRISONr_156;2018;KAD;HN_WF;B2;297;NA;150;186;112.5;82.66;1153.33;2154.33;42.6;376.29;15.8;72.9
20;34;BRISONr_171;2018;KAD;HN_WF;B2;297;NA;140;184;92;100.93;991.58;2075.83;47;542.87;17.8;92.8
20;35;BRISONr_56;2018;KAD;HN_WF;B2;297;NA;147;190;82.5;92.38;843.33;2018.42;40.6;529.44;15.7;53.2
20;36;BRISONr_16;2018;KAD;HN_WF;B2;297;NA;146;189;101.5;83.69;749.17;1623.83;44;660.94;14.6;58.6
20;37;BRISONr_159;2018;KAD;HN_WF;B2;297;NA;151;189;93;93.36;767.5;1605.5;41.6;689.33;15.2;60.4
20;38;BRISONr_81;2018;KAD;HN_WF;B2;297;NA;150;189;89.5;93.77;697.5;1782.67;42.6;649.76;15.5;61.8
20;39;BRISONr_79;2018;KAD;HN_WF;B2;297;NA;145;186;78;93.19;841.67;2100.33;45.6;627.4;15.4;74.5
20;40;BRISONr_179;2018;KAD;HN_WF;B2;297;NA;141;186;91.5;88.41;1036.92;2204;53;476.03;15.2;69.2
20;41;BRISONr_38;2018;KAD;HN_WF;B2;297;NA;145;187;100.5;93.99;1130.83;2277.75;41.6;339.4;14.4;53.5
20;42;BRISONr_121;2018;KAD;HN_WF;B2;297;NA;144;187;82;93.22;662.17;1536.42;44.2;821.19;14.6;63.4
21;25;BRISONr_27;2018;KAD;HN_WF;B2;297;NA;147;187;116;82.46;795.67;1524.67;41.8;509.56;15.6;64.2
21;26;BRISONr_153;2018;KAD;HN_WF;B2;297;NA;146;186;86.5;74.64;869.17;1901.08;47.2;393.61;15.6;67.8
21;27;BRISONr_207;2018;KAD;HN_WF;B2;297;NA;139;186;81;77.48;905.33;1982.75;44.4;477.83;14.2;46.8
21;28;BRISONr_52;2018;KAD;HN_WF;B2;297;NA;148;192;92.5;97.89;943.33;1842.17;55.4;622.63;14;38.7
21;29;BRISONr_67;2018;KAD;HN_WF;B2;297;NA;145;190;105.5;100.74;1217.58;2423.5;42.6;434.36;15.8;70.3
21;30;BRISONr_165;2018;KAD;HN_WF;B2;297;NA;145;188;85;85.23;1020;1963.42;44.8;396.93;14.7;49.9
21;31;BRISONr_40;2018;KAD;HN_WF;B2;297;NA;148;191;92;97.04;950.83;2059.5;49.6;331.69;14.3;63.6
21;32;BRISONr_125;2018;KAD;HN_WF;B2;297;NA;146;188;97.5;91.7;1058;2155.08;46.6;534.5;16;69.3
21;33;BRISONr_126;2018;KAD;HN_WF;B2;297;NA;145;187;93.5;86.63;764.17;1692.83;47;727.42;15.6;80.7
21;34;BRISONr_70;2018;KAD;HN_WF;B2;297;NA;151;191;83.5;95.08;1106.67;2090.33;45.4;665.82;15.9;66.6
21;35;BRISONr_20;2018;KAD;HN_WF;B2;297;NA;151;193;86;85.39;1171.67;2292.25;42;425.11;14.6;57.4
21;36;BRISONr_22;2018;KAD;HN_WF;B2;297;NA;146;191;86.5;98.77;360.25;1446.83;49.6;1804.87;15.7;73.8
21;37;BRISONr_184;2018;KAD;HN_WF;B2;297;NA;136;186;119;83.9;982.5;2001;46.6;434.1;15.7;55.8
21;38;BRISONr_173;2018;KAD;HN_WF;B2;297;NA;139;186;95.5;80.7;1003.33;2032.75;46.8;556.32;14.8;58.3
21;39;BRISONr_152;2018;KAD;HN_WF;B2;297;NA;150;191;92.5;85.05;1182.83;2664.25;44;227.69;15.2;6.6
21;40;BRISONr_120;2018;KAD;HN_WF;B2;297;NA;150;190;85.5;86.9;1134.67;2330.75;45.2;223.36;14.2;56.2
21;41;BRISONr_204;2018;KAD;HN_WF;B2;297;NA;143;186;95.5;95.08;843.33;1944.75;41.2;695.23;15.4;64.5
21;42;BRISONr_109;2018;KAD;HN_WF;B2;297;NA;148;188;81;95.28;1230.17;2542.67;48.4;393.73;15.4;51.5
22;26;BRISONr_7;2018;KAD;HN_WF;B2;297;NA;146;189;96.5;95.28;888.33;2110.83;55.6;634.62;15.2;83.3
22;27;BRISONr_112;2018;KAD;HN_WF;B2;297;NA;149;189;85;95.38;904.58;1981.33;42.2;386.61;15.2;66.2
22;28;BRISONr_11;2018;KAD;HN_WF;B2;297;NA;148;190;89.5;96.52;1120.83;1331.25;46.4;545.37;15;58.7
22;29;BRISONr_221;2018;KAD;HN_WF;B2;297;NA;150;191;101;82.69;1086.67;2095;51.2;469.28;15.1;67.3
22;30;BRISONr_213;2018;KAD;HN_WF;B2;297;NA;146;187;84.5;99.67;920.83;1831.83;43.4;604.32;15.8;75.2
22;31;BRISONr_10;2018;KAD;HN_WF;B2;297;NA;147;187;89;94.74;993.33;1888.33;48.6;365.61;14.7;59.8
22;32;BRISONr_93;2018;KAD;HN_WF;B2;297;NA;146;184;91.5;91.82;1292.5;2354.17;45.6;295.99;15.8;59.2
22;33;BRISONr_76;2018;KAD;HN_WF;B2;297;NA;146;184;82;96.7;717.5;1538.08;47;303.23;14.3;42.2
22;34;BRISONr_30;2018;KAD;HN_WF;B2;297;NA;146;188;83;92.3;948.33;1735.5;42.6;608.34;16.3;82.4
22;35;BRISONr_187;2018;KAD;HN_WF;B2;297;NA;133;184;85;84.93;1003.33;1976.5;45;465.56;14.1;46.9
22;36;BRISONr_69;2018;KAD;HN_WF;B2;297;NA;151;186;103.5;97.94;956.08;2125.5;46.2;614.64;14.4;47.1
22;37;BRISONr_138;2018;KAD;HN_WF;B2;297;NA;149;186;85.5;80.82;931.42;1804.92;41.6;419.4;14.6;58.2
22;38;BRISONr_186;2018;KAD;HN_WF;B2;297;NA;138;185;96;94.04;833.33;1734;47.6;733.54;15.7;65.9
22;39;BRISONr_89;2018;KAD;HN_WF;B2;297;NA;146;185;93;85.56;790;1064.83;53.4;478.36;14.3;42.5
22;40;BRISONr_225;2018;KAD;HN_WF;B2;297;NA;148;187;112;101.81;1059.17;2216.08;49;632.83;16.3;82.4
22;41;BRISONr_168;2018;KAD;HN_WF;B2;297;NA;149;188;69.5;102.48;852.5;1727.33;43.4;641.11;15.8;70.7
22;42;BRISONr_24;2018;KAD;HN_WF;B2;297;NA;149;189;76;89;940.83;2112.33;55.8;496.63;12.5;34
23;22;BRISONr_22;2018;KAD;LN_WF;B2;297;NA;146;186;89.5;91.7;792.5;1848.67;50.04;404.99;12.6;29.5
23;23;BRISONr_154;2018;KAD;LN_WF;B2;297;NA;145;182;97.5;66.16;1061;2088;43.5;207.84;12.9;39.7
23;24;BRISONr_157;2018;KAD;LN_WF;B2;297;NA;147;185;95.5;67.06;997.58;2144.17;45.8;319.3;13.3;35.1
23;25;BRISONr_158;2018;KAD;LN_WF;B2;297;NA;150;185;88.5;64.3;1317.5;2697.42;51.9;227.77;12.9;29.8
23;26;BRISONr_197;2018;KAD;LN_WF;B2;297;NA;135;184;89.5;60.49;675.83;1192.58;47.7;395.3;13.3;29.7
23;27;BRISONr_148;2018;KAD;LN_WF;B2;297;NA;145;185;79;67.77;965.83;1838.83;47.92;298.23;12.1;30.5
23;28;BRISONr_72;2018;KAD;LN_WF;B2;297;NA;147;185;91;71.74;799.67;1587.83;47.36;343.91;12.3;30.6
23;29;BRISONr_116;2018;KAD;LN_WF;B2;297;NA;148;186;85;77.72;578.33;1348.33;47.16;750.31;12.4;29.2
23;30;BRISONr_82;2018;KAD;LN_WF;B2;297;NA;147;187;107;79.38;672.5;1568.33;44.22;472.15;12.2;21.7
23;31;BRISONr_147;2018;KAD;LN_WF;B2;297;NA;145;185;92.5;77.48;667.67;1424.67;46.98;541.53;12.5;34
23;32;BRISONr_159;2018;KAD;LN_WF;B2;297;NA;149;186;82;69.64;715;1583.42;45.48;608.71;12.4;32.5
23;33;BRISONr_17;2018;KAD;LN_WF;B2;297;NA;146;186;81;85.61;892.92;2036.17;42.28;343.56;13.4;36.2
23;34;BRISONr_95;2018;KAD;LN_WF;B2;297;NA;148;185;109;82.73;721.08;1445.33;44.48;573.65;12.6;23
23;35;BRISONr_146;2018;KAD;LN_WF;B2;297;NA;145;184;84;79.03;900.83;1951.58;53.18;460.6;13.2;37.4
23;36;BRISONr_222;2018;KAD;LN_WF;B2;297;NA;148;186;99;79.65;723.5;1541.42;46.84;614.7;12.7;33.3
23;37;BRISONr_145;2018;KAD;LN_WF;B2;297;NA;149;186;100;79.34;602.5;1305.83;39.5;702.35;12.8;29.8
23;38;BRISONr_163;2018;KAD;LN_WF;B2;297;NA;147;186;81;76.37;365;1981.67;48.94;993.82;12.3;22.1
23;39;BRISONr_179;2018;KAD;LN_WF;B2;297;NA;138;185;94.5;78.83;654.17;1558.92;43.74;612.59;12.9;27.8
23;40;BRISONr_124;2018;KAD;LN_WF;B2;297;NA;148;186;85.5;77.7;909.17;1846.25;39.9;591.1;12.7;36.9
23;41;BRISONr_196;2018;KAD;LN_WF;B2;297;NA;137;184;92.5;65.37;937;2095.33;43.98;255.81;12.4;29.2
23;42;BRISONr_64;2018;KAD;LN_WF;B2;297;NA;149;186;76.5;70.32;746.92;1549;45.78;321.69;11.5;20.5
24;22;BRISONr_45;2018;KAD;LN_WF;B2;297;NA;145;184;76.5;71.55;630.92;1434.67;44.16;415.82;12;26.9
24;23;BRISONr_38;2018;KAD;LN_WF;B2;297;NA;145;183;70;76.12;684.75;1346.92;42.78;361.26;12.4;27.6
24;24;BRISONr_9;2018;KAD;LN_WF;B2;297;NA;145;183;72;69.61;847.5;1829.17;48.28;390.17;12.5;19
24;25;BRISONr_3;2018;KAD;LN_WF;B2;297;NA;148;182;77;74.68;731.33;1608.17;44.48;485.04;12.2;28
24;26;BRISONr_134;2018;KAD;LN_WF;B2;297;NA;146;183;84;65.8;613.33;1402.58;43.98;572.14;12.1;30.4
24;27;BRISONr_92;2018;KAD;LN_WF;B2;297;NA;146;183;94;70.57;550.83;862.25;44.18;523.13;11.8;23.9
24;28;BRISONr_162;2018;KAD;LN_WF;B2;297;NA;148;186;76.5;70.38;549.17;1385.08;44.88;555.34;13.1;37.1
24;29;BRISONr_195;2018;KAD;LN_WF;B2;297;NA;141;184;83;60.71;919.75;1765.92;50.12;209.01;11.5;26.1
24;30;BRISONr_208;2018;KAD;LN_WF;B2;297;NA;142;185;127.5;77.21;804.67;1681.83;50.32;335.84;11.9;23.8
24;31;BRISONr_174;2018;KAD;LN_WF;B2;297;NA;140;185;83;51.03;756;1840.83;46.48;208.13;13.1;35.5
24;32;BRISONr_73;2018;KAD;LN_WF;B2;297;NA;148;185;83;76.29;755;1507.75;44.42;412.62;12.6;37
24;33;BRISONr_57;2018;KAD;LN_WF;B2;297;NA;151;186;100;78.12;857.42;1899;46.2;463.12;12;18.7
24;34;BRISONr_139;2018;KAD;LN_WF;B2;297;NA;150;185;80;78.29;406.67;1319.17;45.78;1074.95;13;39.2
24;35;BRISONr_20;2018;KAD;LN_WF;B2;297;NA;151;185;79.5;68.79;507.5;1084.17;42.8;609.97;12.8;30.3
24;36;BRISONr_187;2018;KAD;LN_WF;B2;297;NA;134;184;87.5;65.19;570;1470.83;44.44;533.73;13.9;36.8
24;37;BRISONr_126;2018;KAD;LN_WF;B2;297;NA;144;183;82.5;76.81;504.17;1568.33;34.66;647.5;13.1;33.4
24;38;BRISONr_129;2018;KAD;LN_WF;B2;297;NA;145;184;96.5;84.35;619.33;1358.17;52.72;919.33;13.6;41.1
24;39;BRISONr_69;2018;KAD;LN_WF;B2;297;NA;148;184;88;80.46;805.33;1746;50.62;399.63;13.1;32.8
24;40;BRISONr_62;2018;KAD;LN_WF;B2;297;NA;149;187;91;87.61;518.33;1451.67;44.98;873.28;12.7;33
24;41;BRISONr_122;2018;KAD;LN_WF;B2;297;NA;150;187;79;78.47;841.25;1660.92;38.6;404.18;12.8;30
24;42;BRISONr_28;2018;KAD;LN_WF;B2;297;NA;149;186;86.5;82.75;712.5;1642.5;43.56;677.45;13.1;35.3
25;22;BRISONr_103;2018;KAD;LN_WF;B2;297;NA;146;183;81;74.59;766.58;1620;43;316.21;11.3;24.5
25;23;BRISONr_66;2018;KAD;LN_WF;B2;297;NA;145;184;85.5;69.2;859.83;1828.75;40.9;315.21;13.4;30.9
25;24;BRISONr_135;2018;KAD;LN_WF;B2;297;NA;146;184;89;63.03;873.92;1934.75;46.5;336.56;12;27.6
25;25;BRISONr_117;2018;KAD;LN_WF;B2;297;NA;145;184;86.5;77.64;609.17;1270.75;50.92;520.42;12.2;31.6
25;26;BRISONr_93;2018;KAD;LN_WF;B2;297;NA;145;185;83.5;70.62;737.5;2034.67;46.18;343.15;11.7;18
25;27;BRISONr_40;2018;KAD;LN_WF;B2;297;NA;149;182;76;66.11;583.25;1164.17;44.7;425.07;13.3;37.7
25;28;BRISONr_47;2018;KAD;LN_WF;B2;297;NA;146;181;83.5;70.38;816.67;1562.5;47;617.61;12.2;28.2
25;29;BRISONr_101;2018;KAD;LN_WF;B2;297;NA;146;180;82;68.93;655;1543.33;46.34;412.18;12.4;29
25;30;BRISONr_48;2018;KAD;LN_WF;B2;297;NA;145;185;80;82.2;807.08;1628.08;48.88;407.38;11.9;16.7
25;31;BRISONr_11;2018;KAD;LN_WF;B2;297;NA;148;186;85.5;77.74;568.33;1136.67;46.74;626.92;11.9;29.2
25;32;BRISONr_223;2018;KAD;LN_WF;B2;297;NA;145;186;96;79.53;939.33;1830.67;45.42;282.21;11.9;24
25;33;BRISONr_155;2018;KAD;LN_WF;B2;297;NA;146;185;85;74.25;814.17;1575.08;47.56;668.82;11.3;20.8
25;34;BRISONr_84;2018;KAD;LN_WF;B2;297;NA;145;184;79.5;79.07;555.5;1210.5;50.56;676.12;11.7;24.7
25;35;BRISONr_10;2018;KAD;LN_WF;B2;297;NA;147;186;82;75.77;964.17;1916.92;43.16;340.53;11.3;16.9
25;36;BRISONr_33;2018;KAD;LN_WF;B2;297;NA;148;187;94.5;81.3;850;1913.33;49.56;542.03;10.3;15.2
25;37;BRISONr_112;2018;KAD;LN_WF;B2;297;NA;146;184;102;75.42;673.25;1432.67;44.68;644.1;11.7;20.7
25;38;BRISONr_143;2018;KAD;LN_WF;B2;297;NA;145;183;82.5;79.18;849.17;2070.83;43.36;442.89;13.6;56.8
25;39;BRISONr_201;2018;KAD;LN_WF;B2;297;NA;145;184;102.5;72.86;915;1812.5;49.46;371.61;13;32.1
25;40;BRISONr_142;2018;KAD;LN_WF;B2;297;NA;145;184;90.5;74.16;1283.33;2755.58;46.64;380.44;12.1;24.8
25;41;BRISONr_151;2018;KAD;LN_WF;B2;297;NA;148;184;87;72.81;1365;1947.42;44.84;262.26;12.6;32.1
25;42;BRISONr_60;2018;KAD;LN_WF;B2;297;NA;145;185;79.5;79.29;886.08;1989.42;43.74;320.63;13;33.3
26;22;BRISONr_44;2018;KAD;LN_WF;B2;297;NA;145;184;101.5;75.16;855;1900.83;43.84;454.2;12;23.7
26;23;BRISONr_171;2018;KAD;LN_WF;B2;297;NA;140;185;95.5;67.37;740.83;1610.75;46.98;257.65;12.4;29.3
26;24;BRISONr_161;2018;KAD;LN_WF;B2;297;NA;148;184;73;71.74;774.75;2089.75;46.24;339.54;12.3;24.4
26;25;BRISONr_39;2018;KAD;LN_WF;B2;297;NA;145;183;86;71.72;738.67;1620.67;47.3;339.81;12.6;43.5
26;26;BRISONr_86;2018;KAD;LN_WF;B2;297;NA;147;184;90.5;84.9;955.67;2253.25;48.06;488.61;12.5;27.1
26;27;BRISONr_114;2018;KAD;LN_WF;B2;297;NA;150;185;85.5;70.43;707.5;1428.33;45.5;423.05;12.2;28.2
26;28;BRISONr_80;2018;KAD;LN_WF;B2;297;NA;146;185;84;76.05;539.17;1279.42;46.72;505.44;12.9;32.7
26;29;BRISONr_184;2018;KAD;LN_WF;B2;297;NA;135;180;79;56.41;760;1811.75;45.38;278.35;12.5;29.5
26;30;BRISONr_24;2018;KAD;LN_WF;B2;297;NA;146;187;85.5;85.13;707.17;1488;47.56;762.42;13;30.2
26;31;BRISONr_46;2018;KAD;LN_WF;B2;297;NA;146;185;92;76.18;740.83;1450;40.24;368.49;12.9;35
26;32;BRISONr_211;2018;KAD;LN_WF;B2;297;NA;137;184;90.5;67.92;907.17;2026.33;49.08;249.55;13.4;37.9
26;33;BRISONr_74;2018;KAD;LN_WF;B2;297;NA;150;187;87;90.36;692.25;1450.25;47.26;652.66;11.6;20.3
26;34;BRISONr_207;2018;KAD;LN_WF;B2;297;NA;140;184;93.5;77.34;770;1614;42.02;401.77;12.3;24.7
26;35;BRISONr_205;2018;KAD;LN_WF;B2;297;NA;141;184;102.5;68.68;1072.5;2089.58;50.56;389.53;10.6;16.5
26;36;BRISONr_141;2018;KAD;LN_WF;B2;297;NA;143;185;118.5;77.12;277.75;1538.83;41.8;1272.66;11.5;21.2
26;37;BRISONr_175;2018;KAD;LN_WF;B2;297;NA;138;185;79.5;55.33;492.5;1790.83;46.28;524.25;12.8;32.7
26;38;BRISONr_7;2018;KAD;LN_WF;B2;297;NA;146;185;84.5;87.35;846.67;1922.5;42.26;601.85;12.2;23.5
26;39;BRISONr_50;2018;KAD;LN_WF;B2;297;NA;148;183;79.5;83.09;698.42;1636.58;45.34;624.58;11.7;26.8
