Row;Column;BRISONr;Year;Treatment;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;TKW_plot;Seedyield_bio;Biomass_bio;TKW_bio;Spike_number;Fusarium;Leaf_rust;Stripe_rust;Powdery_mildew;DTR;Septoria;Falling_number;Sedimentation;Crude_protein;Subtrial;Location;Block
34;20;BRISONr_173;2017;HN_NF;NA;274;NA;NA;NA;65.1966;38.9322;992.64;2171.36;38.25;688;NA;NA;NA;NA;NA;NA;NA;33;13.31;1;KIE;B2
34;21;BRISONr_198;2017;HN_NF;NA;274;NA;NA;NA;53.707;35.6728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36;14.34;1;KIE;B2
34;22;BRISONr_179;2017;HN_NF;NA;274;NA;NA;NA;69.316;34.2022;685.12;1483.04;29.72;624;NA;NA;NA;NA;NA;NA;NA;45;13.02;1;KIE;B2
34;23;BRISONr_177;2017;HN_NF;NA;274;NA;NA;NA;69.316;34.7526;775.52;1509.92;33.11;576;NA;NA;NA;NA;NA;NA;NA;55;13.24;1;KIE;B2
34;24;BRISONr_9;2017;HN_NF;NA;274;NA;NA;NA;72.541;37.8572;796.48;1654.88;37.25;688;NA;NA;NA;NA;NA;NA;NA;47;12.8;1;KIE;B2
34;25;BRISONr_99;2017;HN_NF;NA;274;NA;202;NA;72.2314;40.7038;875.52;1863.68;40.56;512;NA;NA;NA;NA;NA;NA;NA;39;11.96;1;KIE;B2
34;27;BRISONr_31;2017;HN_NF;NA;274;NA;NA;NA;52.8384;32.6972;670.88;1383.04;33.07;496;NA;NA;NA;NA;NA;NA;NA;30;12.8;1;KIE;B2
34;28;BRISONr_81;2017;HN_NF;NA;274;NA;NA;NA;81.2012;44.849;964.32;2108;44.18;512;NA;NA;NA;NA;NA;NA;NA;41;12.06;1;KIE;B2
34;29;BRISONr_62;2017;HN_NF;NA;274;NA;NA;NA;82.6976;41.968;1032.96;2151.36;43.05;560;NA;NA;NA;NA;NA;NA;NA;40;11.14;1;KIE;B2
34;30;BRISONr_59;2017;HN_NF;NA;274;NA;203;NA;74.648;35.7158;720.16;1510.72;33.62;528;NA;NA;NA;NA;NA;NA;NA;39;12.39;1;KIE;B2
34;31;BRISONr_47;2017;HN_NF;NA;274;NA;203;NA;70.5716;33.9012;833.28;1967.36;32.49;672;NA;NA;NA;NA;NA;NA;NA;45;12.04;1;KIE;B2
34;32;BRISONr_69;2017;HN_NF;NA;274;NA;NA;NA;79.765;38.3904;811.52;1811.52;32.57;624;NA;NA;NA;NA;NA;NA;NA;25;12.35;1;KIE;B2
34;33;BRISONr_14;2017;HN_NF;NA;274;NA;NA;NA;61.3438;36.8252;924.8;1994.4;32.8;608;NA;NA;NA;NA;NA;NA;NA;24;13.13;1;KIE;B2
34;34;BRISONr_43;2017;HN_NF;NA;274;NA;NA;NA;51.256;34.6408;536.8;1265.92;31.11;384;NA;NA;NA;NA;NA;NA;NA;31;14.04;1;KIE;B2
34;35;BRISONr_29;2017;HN_NF;NA;274;NA;NA;NA;80.3756;39.947;1204.96;2511.52;36.51;592;NA;NA;NA;NA;NA;NA;NA;42;13.49;1;KIE;B2
34;36;BRISONr_126;2017;HN_NF;NA;274;NA;NA;NA;66.2372;35.4664;686.56;1603.84;33.25;496;NA;NA;NA;NA;NA;NA;NA;34;13.71;1;KIE;B2
34;37;BRISONr_140;2017;HN_NF;NA;274;NA;NA;NA;47.0678;37.5304;646.4;1725.12;35.67;512;NA;NA;NA;NA;NA;NA;NA;33;14.1;1;KIE;B2
34;38;BRISONr_149;2017;HN_NF;NA;274;NA;NA;NA;70.6318;37.6078;1127.04;2969.6;35.47;864;NA;NA;NA;NA;NA;NA;NA;52;13;1;KIE;B2
34;39;BRISONr_183;2017;HN_WF;NA;274;NA;NA;NA;93.5164;40.2308;770.56;1405.92;38.69;544;NA;NA;NA;NA;NA;NA;NA;44;12.8;1;KIE;B3
34;40;BRISONr_177;2017;HN_WF;NA;274;NA;NA;NA;NA;38.8806;976.64;1810.08;37.16;592;NA;NA;NA;NA;NA;NA;NA;51;12.92;1;KIE;B3
34;41;BRISONr_200;2017;HN_WF;NA;274;NA;NA;NA;88.8036;46.1906;737.12;1525.12;42.96;448;NA;NA;NA;NA;NA;NA;NA;41;12.89;1;KIE;B3
34;42;BRISONr_214;2017;HN_WF;NA;274;NA;NA;NA;85.484;40.7554;1055.2;2295.84;35.9;720;NA;NA;NA;NA;NA;NA;NA;34;12.58;1;KIE;B3
34;43;BRISONr_202;2017;HN_WF;NA;274;NA;NA;NA;84.9078;46.1218;792.8;1510.88;43.19;368;NA;NA;NA;NA;NA;NA;NA;29;12.78;1;KIE;B3
34;44;BRISONr_133;2017;HN_WF;NA;274;NA;206;NA;76.4798;38.1926;1129.28;2473.92;37.47;672;NA;NA;NA;NA;NA;NA;NA;42;12.94;1;KIE;B3
34;45;BRISONr_154;2017;HN_WF;NA;274;NA;NA;NA;81.0894;40.5834;1067.2;2174.4;41.87;512;NA;NA;NA;NA;NA;NA;NA;48;12.66;1;KIE;B3
34;46;BRISONr_163;2017;HN_WF;NA;274;NA;NA;NA;75.0006;40.1964;788.96;1776.8;38.92;448;NA;NA;NA;NA;NA;NA;NA;29;12.06;1;KIE;B3
34;47;BRISONr_37;2017;HN_WF;NA;274;NA;NA;NA;79.0254;44.0406;653.92;1284.32;41.28;176;NA;NA;NA;NA;NA;NA;NA;46;12.11;1;KIE;B3
34;48;BRISONr_25;2017;HN_WF;NA;274;NA;NA;NA;73.9858;44.0664;919.52;1822.88;44.05;480;NA;NA;NA;NA;NA;NA;NA;47;12.34;1;KIE;B3
34;49;BRISONr_68;2017;HN_WF;NA;274;NA;NA;NA;82.0354;44.0492;1033.6;2068.64;41.22;544;NA;NA;NA;NA;NA;NA;NA;35;11.78;1;KIE;B3
34;50;BRISONr_14;2017;HN_WF;NA;274;NA;NA;NA;76.196;42.8624;1005.76;1945.92;42.6;400;NA;NA;NA;NA;NA;NA;NA;18;12;1;KIE;B3
34;51;BRISONr_64;2017;HN_WF;NA;274;NA;NA;NA;79.3608;44.978;938.56;1942.24;42.31;528;NA;NA;NA;NA;NA;NA;NA;50;12.12;1;KIE;B3
34;52;BRISONr_48;2017;HN_WF;NA;274;NA;NA;NA;84.2026;40.3426;1353.6;2643.84;38.51;640;NA;NA;NA;NA;NA;NA;NA;45;11.61;1;KIE;B3
34;53;BRISONr_96;2017;HN_WF;NA;274;NA;212;NA;79.034;43.2838;866.24;1681.6;42.8;400;NA;NA;NA;NA;NA;NA;NA;46;12.64;1;KIE;B3
34;54;BRISONr_100;2017;HN_WF;NA;274;NA;NA;NA;80.9346;44.9178;802.88;1576.16;43.18;544;NA;NA;NA;NA;NA;NA;NA;40;12.18;1;KIE;B3
34;55;BRISONr_45;2017;HN_WF;NA;274;NA;NA;NA;78.432;44.204;1173.28;2294.4;39.71;480;NA;NA;NA;NA;NA;NA;NA;50;12.26;1;KIE;B3
34;56;BRISONr_97;2017;HN_WF;NA;274;NA;NA;NA;74.6824;41.9938;704.8;1540.32;40.67;352;NA;NA;NA;NA;NA;NA;NA;32;12.6;1;KIE;B3
34;57;BRISONr_102;2017;HN_WF;NA;274;NA;NA;NA;80.8916;44.677;592.96;1299.36;41.97;400;NA;NA;NA;NA;NA;NA;NA;40;12.56;1;KIE;B3
34;58;BRISONr_170;2017;HN_NF;NA;274;NA;NA;NA;53.793;30.2978;570.08;1290.56;31.27;528;NA;NA;NA;NA;NA;NA;NA;46;12.97;1;KIE;B3
34;60;BRISONr_216;2017;HN_NF;NA;274;NA;NA;NA;68.8;34.271;651.84;1487.04;32.08;480;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
34;61;BRISONr_214;2017;HN_NF;NA;274;NA;NA;NA;NA;36.0168;896;2021.44;29.82;752;NA;NA;NA;NA;NA;NA;NA;47;14.16;1;KIE;B3
34;62;BRISONr_196;2017;HN_NF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
34;63;BRISONr_50;2017;HN_NF;NA;274;NA;NA;NA;75.1554;36.2576;610.56;1338.24;37.62;368;NA;NA;NA;NA;NA;NA;NA;45;12.46;1;KIE;B3
34;64;BRISONr_121;2017;HN_NF;NA;274;NA;NA;NA;63.5024;35.0536;736;1606.56;35.62;480;NA;NA;NA;NA;NA;NA;NA;48;14.07;1;KIE;B3
34;65;BRISONr_63;2017;HN_NF;NA;274;NA;NA;NA;72.6614;37.152;681.76;1523.2;35.4;368;NA;NA;NA;NA;NA;NA;NA;40;12.24;1;KIE;B3
34;66;BRISONr_13;2017;HN_NF;NA;274;NA;NA;NA;66.0394;28.8014;708.96;1694.08;26.05;608;NA;NA;NA;NA;NA;NA;NA;30;13.77;1;KIE;B3
34;67;BRISONr_45;2017;HN_NF;NA;274;NA;NA;NA;77.9762;39.3364;760.8;1592.8;36.76;432;NA;NA;NA;NA;NA;NA;NA;52;12.01;1;KIE;B3
34;69;BRISONr_31;2017;HN_NF;NA;274;NA;NA;NA;64.9386;33.0412;569.12;1214.24;33.21;384;NA;NA;NA;NA;NA;NA;NA;31;12.16;1;KIE;B3
34;70;BRISONr_47;2017;HN_NF;NA;274;NA;202;NA;65.446;34.3484;664.32;1476;31.87;640;NA;NA;NA;NA;NA;NA;NA;44;12.2;1;KIE;B3
34;71;BRISONr_104;2017;HN_NF;NA;274;NA;NA;NA;61.8856;36.7822;557.6;1200.64;34.23;384;NA;NA;NA;NA;NA;NA;NA;32;11.87;1;KIE;B3
34;72;BRISONr_5;2017;HN_NF;NA;274;NA;NA;NA;74.6566;38.5538;734.72;1475.2;35.24;448;NA;NA;NA;NA;NA;NA;NA;32;11.92;1;KIE;B3
34;73;BRISONr_144;2017;HN_NF;NA;274;NA;NA;NA;59.1594;35.7158;821.44;1863.52;37.09;592;NA;NA;NA;NA;NA;NA;NA;35;13.36;1;KIE;B3
34;74;BRISONr_143;2017;HN_NF;NA;274;NA;NA;NA;67.94;43.2322;829.76;1783.2;40.35;560;NA;NA;NA;NA;NA;NA;NA;35;10.74;1;KIE;B3
34;75;BRISONr_160;2017;HN_NF;NA;274;NA;212;NA;64.1044;40.3254;654.88;1595.2;40.58;448;NA;NA;NA;NA;NA;NA;NA;35;11.75;1;KIE;B3
34;76;BRISONr_151;2017;HN_NF;NA;274;NA;NA;NA;67.7164;38.7258;877.44;2042.72;36.69;608;NA;NA;NA;NA;NA;NA;NA;50;12.75;1;KIE;B3
35;20;BRISONr_170;2017;HN_NF;NA;274;NA;NA;NA;26.359;31.0718;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;13.75;1;KIE;B2
35;21;BRISONr_172;2017;HN_NF;NA;274;NA;NA;NA;27.7522;31.0288;609.12;1417.76;31.5;544;NA;NA;NA;NA;NA;NA;NA;32;15.35;1;KIE;B2
35;22;BRISONr_174;2017;HN_NF;NA;274;NA;NA;NA;46.6378;35.3116;842.08;2010.56;40.18;544;NA;NA;NA;NA;NA;NA;NA;42;15.07;1;KIE;B2
35;23;BRISONr_187;2017;HN_NF;NA;274;NA;NA;NA;54.9798;32.766;914.24;1829.44;30.7;672;NA;NA;NA;NA;NA;NA;NA;48;13.95;1;KIE;B2
35;24;BRISONr_113;2017;HN_NF;NA;274;NA;NA;NA;78.1654;40.9618;948.64;2036.48;41.4;528;NA;NA;NA;NA;NA;NA;NA;59;13.15;1;KIE;B2
35;25;BRISONr_33;2017;HN_NF;NA;274;NA;NA;NA;60.7676;34.744;534.4;1200.96;30.73;384;NA;NA;NA;NA;NA;NA;NA;27;11.56;1;KIE;B2
35;26;BRISONr_7;2017;HN_NF;NA;274;NA;NA;NA;73.2204;36.7392;1039.84;2157.76;32.32;720;NA;NA;NA;NA;NA;NA;NA;34;11.63;1;KIE;B2
35;27;BRISONr_36;2017;HN_NF;NA;274;NA;NA;NA;65.6868;35.5438;1195.36;2490.08;38.57;784;NA;NA;NA;NA;NA;NA;NA;39;12.71;1;KIE;B2
35;28;BRISONr_91;2017;HN_NF;NA;274;NA;NA;NA;83.0674;38.8118;881.76;2036.48;34.12;704;NA;NA;NA;NA;NA;NA;NA;47;13.52;1;KIE;B2
35;29;BRISONr_16;2017;HN_NF;NA;274;NA;NA;NA;42.441;32.2844;593.76;1482.08;29.24;528;NA;NA;NA;NA;NA;NA;NA;33;15.32;1;KIE;B2
35;30;BRISONr_6;2017;HN_NF;NA;274;NA;NA;NA;80.7282;38.2786;963.36;1980.64;33.66;656;NA;NA;NA;NA;NA;NA;NA;40;12.46;1;KIE;B2
35;31;BRISONr_101;2017;HN_NF;NA;274;NA;NA;NA;62.6596;33.7808;841.44;1923.2;33.13;512;NA;NA;NA;NA;NA;NA;NA;70;13.64;1;KIE;B2
35;32;BRISONr_53;2017;HN_NF;NA;274;NA;NA;NA;82.0956;42.6044;1120.64;2316;39.11;688;NA;NA;NA;NA;NA;NA;NA;43;12.9;1;KIE;B2
35;33;BRISONr_48;2017;HN_NF;NA;274;NA;NA;NA;65.0246;32.6026;925.92;2021.28;31.51;576;NA;NA;NA;NA;NA;NA;NA;56;12.69;1;KIE;B2
35;34;BRISONr_5;2017;HN_NF;NA;274;NA;NA;NA;74.2524;36.464;750.24;1609.28;32.99;528;NA;NA;NA;NA;NA;NA;NA;40;13.39;1;KIE;B2
35;35;BRISONr_41;2017;HN_NF;NA;274;NA;NA;NA;68.886;33.9184;799.04;1764;30.39;752;NA;NA;NA;NA;NA;NA;NA;33;12.73;1;KIE;B2
35;36;BRISONr_125;2017;HN_NF;NA;274;NA;NA;NA;64.7666;34.3226;943.84;1942.4;33.05;608;NA;NA;NA;NA;NA;NA;NA;38;12.45;1;KIE;B2
35;37;BRISONr_169;2017;HN_NF;NA;274;NA;NA;NA;53.3716;32.1984;703.2;1706.56;31.65;576;NA;NA;NA;NA;NA;NA;NA;33;13.55;1;KIE;B2
35;38;BRISONr_163;2017;HN_NF;NA;274;NA;NA;NA;45.1156;32.8434;501.76;1427.68;27.15;464;NA;NA;NA;NA;NA;NA;NA;38;13.02;1;KIE;B2
35;39;BRISONr_190;2017;HN_WF;NA;274;NA;NA;NA;78.7588;40.8844;793.6;1487.2;43.34;448;NA;NA;NA;NA;NA;NA;NA;34;13.08;1;KIE;B3
35;40;BRISONr_187;2017;HN_WF;NA;274;NA;NA;NA;64.5258;36.9628;1032.8;1938.88;35.2;592;NA;NA;NA;NA;NA;NA;NA;41;13.53;1;KIE;B3
35;42;BRISONr_212;2017;HN_WF;NA;274;NA;NA;NA;59.8302;41.925;519.84;1035.2;42.92;256;NA;NA;NA;NA;NA;NA;NA;28;13.05;1;KIE;B3
35;43;BRISONr_218;2017;HN_WF;NA;274;NA;NA;NA;95.7524;39.8696;1124.32;2132.64;40.27;512;NA;NA;NA;NA;NA;NA;NA;33;11.44;1;KIE;B3
35;44;BRISONr_128;2017;HN_WF;NA;274;NA;NA;NA;78.4922;39.302;580.8;1252.96;38.41;304;NA;NA;NA;NA;NA;NA;NA;26;11.43;1;KIE;B3
35;45;BRISONr_166;2017;HN_WF;NA;274;NA;212;NA;76.2476;43.8342;773.12;1695.2;41.15;512;NA;NA;NA;NA;NA;NA;NA;25;12.95;1;KIE;B3
35;46;BRISONr_158;2017;HN_WF;NA;274;NA;NA;NA;71.0016;37.1004;558.24;1355.04;32.88;496;NA;NA;NA;NA;NA;NA;NA;36;13.91;1;KIE;B3
35;48;BRISONr_79;2017;HN_WF;NA;274;NA;NA;NA;91.8394;38.4506;1086.72;2135.52;37.48;608;NA;NA;NA;NA;NA;NA;NA;35;11.82;1;KIE;B3
35;49;BRISONr_16;2017;HN_WF;NA;274;NA;NA;NA;65.016;41.452;769.44;1503.36;36.08;464;NA;NA;NA;NA;NA;NA;NA;21;12.33;1;KIE;B3
35;50;BRISONr_19;2017;HN_WF;NA;274;NA;NA;NA;90.988;42.4152;617.28;1280.16;40.14;368;NA;NA;NA;NA;NA;NA;NA;37;11.97;1;KIE;B3
35;51;BRISONr_51;2017;HN_WF;NA;274;NA;NA;NA;84.9422;45.1586;660.16;1389.12;44.7;384;NA;NA;NA;NA;NA;NA;NA;43;12.31;1;KIE;B3
35;52;BRISONr_93;2017;HN_WF;NA;274;NA;NA;NA;72.197;45.7004;1004.64;2041.44;43.57;608;NA;NA;NA;NA;NA;NA;NA;35;12.1;1;KIE;B3
35;53;BRISONr_82;2017;HN_WF;NA;274;NA;NA;NA;82.99;38.8118;894.56;1725.44;40.33;480;NA;NA;NA;NA;NA;NA;NA;34;11.59;1;KIE;B3
35;54;BRISONr_66;2017;HN_WF;NA;274;NA;NA;NA;87.3072;45.8552;924;1718.88;42.39;432;NA;NA;NA;NA;NA;NA;NA;39;11.31;1;KIE;B3
35;55;BRISONr_88;2017;HN_WF;NA;274;NA;NA;NA;78.5352;43.3784;980.32;1909.44;42.94;592;NA;NA;NA;NA;NA;NA;NA;41;12.43;1;KIE;B3
35;56;BRISONr_76;2017;HN_WF;NA;274;NA;NA;NA;NA;43.602;735.04;1520.96;44.44;464;NA;NA;NA;NA;NA;NA;NA;56;12.7;1;KIE;B3
35;57;BRISONr_32;2017;HN_WF;NA;274;NA;NA;NA;89.784;44.5652;1140.32;2291.04;41.38;624;NA;NA;NA;NA;NA;NA;NA;37;12.1;1;KIE;B3
35;59;BRISONr_212;2017;HN_NF;NA;274;NA;NA;NA;52.2794;39.2418;820.16;1596.48;42.57;416;NA;NA;NA;NA;NA;NA;NA;23;12.63;1;KIE;B3
35;61;BRISONr_220;2017;HN_NF;NA;274;NA;NA;NA;56.9836;29.9882;1032.64;2326.24;28.64;784;NA;NA;NA;NA;NA;NA;NA;40;13.19;1;KIE;B3
35;62;BRISONr_200;2017;HN_NF;NA;274;NA;NA;NA;65.6696;41.3746;830.24;1830.72;33.5;544;NA;NA;NA;NA;NA;NA;NA;50;13.23;1;KIE;B3
35;63;BRISONr_77;2017;HN_NF;NA;274;NA;NA;NA;73.702;39.6632;829.92;1698.08;38.02;480;NA;NA;NA;NA;NA;NA;NA;45;12.56;1;KIE;B3
35;64;BRISONr_28;2017;HN_NF;NA;274;NA;NA;NA;65.274;29.9624;637.12;1429.28;25.82;448;NA;NA;NA;NA;NA;NA;NA;30;12.95;1;KIE;B3
35;65;BRISONr_106;2017;HN_NF;NA;274;NA;NA;NA;65.2482;35.2428;611.36;1280.16;38.95;464;NA;NA;NA;NA;NA;NA;NA;25;12.17;1;KIE;B3
35;66;BRISONr_43;2017;HN_NF;NA;274;NA;NA;NA;47.1968;33.9528;691.36;1648.96;30.45;528;NA;NA;NA;NA;NA;NA;NA;31;13.91;1;KIE;B3
35;67;BRISONr_25;2017;HN_NF;NA;274;NA;NA;NA;79.9628;42.3034;999.84;2042.24;40.87;544;NA;NA;NA;NA;NA;NA;NA;49;12.46;1;KIE;B3
35;68;BRISONr_32;2017;HN_NF;NA;274;NA;NA;NA;71.9218;39.1472;696;1336.8;40.79;352;NA;NA;NA;NA;NA;NA;NA;36;11.68;1;KIE;B3
35;69;BRISONr_7;2017;HN_NF;NA;274;NA;NA;NA;65.6696;34.8042;673.6;1394.56;30.61;544;NA;NA;NA;NA;NA;NA;NA;34;11.49;1;KIE;B3
35;70;BRISONr_65;2017;HN_NF;NA;274;NA;NA;NA;55.7452;40.764;1054.88;2134.24;40.27;576;NA;NA;NA;NA;NA;NA;NA;35;11.57;1;KIE;B3
35;71;BRISONr_27;2017;HN_NF;NA;274;NA;NA;NA;59.6668;35.1826;785.28;1679.2;36.67;480;NA;NA;NA;NA;NA;NA;NA;17;11.45;1;KIE;B3
35;72;BRISONr_90;2017;HN_NF;NA;274;NA;NA;NA;66.5898;38.012;792.48;1778.4;35.1;640;NA;NA;NA;NA;NA;NA;NA;31;12.17;1;KIE;B3
35;73;BRISONr_142;2017;HN_NF;NA;274;NA;NA;NA;67.1058;37.797;621.44;1365.28;37.63;384;NA;NA;NA;NA;NA;NA;NA;52;13.21;1;KIE;B3
35;74;BRISONr_126;2017;HN_NF;NA;274;NA;NA;NA;59.6324;36.9112;744.16;1615.52;35.07;560;NA;NA;NA;NA;NA;NA;NA;25;11.33;1;KIE;B3
35;75;BRISONr_152;2017;HN_NF;NA;274;NA;NA;NA;50.1036;34.6236;525.12;1358.4;32.81;480;NA;NA;NA;NA;NA;NA;NA;35;12.08;1;KIE;B3
35;76;BRISONr_134;2017;HN_NF;NA;274;NA;NA;NA;71.7928;38.8462;997.12;2093.92;39.35;608;NA;NA;NA;NA;NA;NA;NA;49;12.56;1;KIE;B3
36;20;BRISONr_176;2017;HN_NF;NA;274;NA;206;NA;45.6918;38.7946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58;14.52;1;KIE;B2
36;21;BRISONr_175;2017;HN_NF;NA;274;NA;NA;NA;28.423;30.4354;525.76;1356.48;31.01;592;NA;NA;NA;NA;NA;NA;NA;26;13.58;1;KIE;B2
36;22;BRISONr_171;2017;HN_NF;NA;274;NA;NA;NA;30.4096;32.5854;1109.44;2314.88;35.75;640;NA;NA;NA;NA;NA;NA;NA;42;14.75;1;KIE;B2
36;23;BRISONr_200;2017;HN_NF;NA;274;NA;NA;NA;60.3376;39.388;447.2;924.8;37.12;288;NA;NA;NA;NA;NA;NA;NA;52;13.71;1;KIE;B2
36;24;BRISONr_26;2017;HN_NF;NA;274;NA;NA;NA;87.2642;46.0014;877.6;1669.6;44.51;496;NA;NA;NA;NA;NA;NA;NA;46;12.78;1;KIE;B2
36;25;BRISONr_4;2017;HN_NF;NA;274;NA;NA;NA;64.672;34.099;558.24;1239.68;25.82;464;NA;NA;NA;NA;NA;NA;NA;25;12.57;1;KIE;B2
36;26;BRISONr_80;2017;HN_NF;NA;274;NA;NA;NA;79.2576;44.247;675.36;1273.6;43.38;416;NA;NA;NA;NA;NA;NA;NA;23;11.41;1;KIE;B2
36;27;BRISONr_86;2017;HN_NF;NA;274;NA;207;NA;72.8506;35.1826;683.04;1548.48;31.49;480;NA;NA;NA;NA;NA;NA;NA;30;12.73;1;KIE;B2
36;28;BRISONr_63;2017;HN_NF;NA;274;NA;NA;NA;73.788;38.141;624.64;1363.52;35.27;368;NA;NA;NA;NA;NA;NA;NA;44;12.62;1;KIE;B2
36;29;BRISONr_67;2017;HN_NF;NA;274;NA;NA;NA;76.9614;35.8018;637.76;1392.48;31.91;432;NA;NA;NA;NA;NA;NA;NA;29;12.13;1;KIE;B2
36;30;BRISONr_19;2017;HN_NF;NA;274;NA;NA;NA;73.1602;37.109;612.32;1331.04;34.34;432;NA;NA;NA;NA;NA;NA;NA;41;13.39;1;KIE;B2
36;32;BRISONr_38;2017;HN_NF;NA;274;NA;202;NA;69.1526;35.0536;931.52;1931.36;33.03;672;NA;NA;NA;NA;NA;NA;NA;43;12.8;1;KIE;B2
36;33;BRISONr_54;2017;HN_NF;NA;274;NA;200;NA;59.2798;30.874;308.8;659.68;28.64;240;NA;NA;NA;NA;NA;NA;NA;40;12.88;1;KIE;B2
36;34;BRISONr_61;2017;HN_NF;NA;274;NA;NA;NA;76.8926;42.8624;801.28;1610.56;38.56;464;NA;NA;NA;NA;NA;NA;NA;52;13.05;1;KIE;B2
36;35;BRISONr_117;2017;HN_NF;NA;274;NA;NA;NA;63.941;39.0354;815.52;1720.8;42.19;496;NA;NA;NA;NA;NA;NA;NA;41;12.51;1;KIE;B2
36;36;BRISONr_147;2017;HN_NF;NA;274;NA;NA;NA;75.551;42.742;1112.16;2312.64;45.04;640;NA;NA;NA;NA;NA;NA;NA;50;12.06;1;KIE;B2
36;37;BRISONr_135;2017;HN_NF;NA;274;NA;200;NA;52.0902;37.4272;847.52;1981.44;38.89;560;NA;NA;NA;NA;NA;NA;NA;70;13.64;1;KIE;B2
36;38;BRISONr_144;2017;HN_NF;NA;274;NA;NA;NA;42.1744;32.8692;633.12;1607.04;30.37;608;NA;NA;NA;NA;NA;NA;NA;39;13.72;1;KIE;B2
36;39;BRISONr_203;2017;HN_WF;NA;274;NA;201;NA;69.8492;42.914;1017.76;1929.76;42.74;480;NA;NA;NA;NA;NA;NA;NA;44;12.51;1;KIE;B3
36;40;BRISONr_182;2017;HN_WF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
36;41;BRISONr_195;2017;HN_WF;NA;274;NA;NA;NA;47.0506;40.8328;791.84;1528.16;43.18;400;NA;NA;NA;NA;NA;NA;NA;54;14.39;1;KIE;B3
36;42;BRISONr_196;2017;HN_WF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
36;43;BRISONr_205;2017;HN_WF;NA;274;NA;NA;NA;65.747;33.755;1098.88;2285.12;30.81;656;NA;NA;NA;NA;NA;NA;NA;56;13.59;1;KIE;B3
36;44;BRISONr_150;2017;HN_WF;NA;274;NA;NA;NA;71.6638;42.6302;653.92;1499.36;35.27;448;NA;NA;NA;NA;NA;NA;NA;43;13.18;1;KIE;B3
36;45;BRISONr_165;2017;HN_WF;NA;274;NA;NA;NA;77.0904;40.7554;619.2;1312;38.82;400;NA;NA;NA;NA;NA;NA;NA;41;13.04;1;KIE;B3
36;46;BRISONr_125;2017;HN_WF;NA;274;NA;NA;NA;96.4834;38.5624;1025.76;1384.32;37.57;624;NA;NA;NA;NA;NA;NA;NA;35;11.97;1;KIE;B3
36;47;BRISONr_27;2017;HN_WF;NA;274;NA;NA;NA;74.6824;38.6914;822.56;1699.2;39.03;432;NA;NA;NA;NA;NA;NA;NA;20;12.94;1;KIE;B3
36;48;BRISONr_72;2017;HN_WF;NA;274;NA;NA;NA;91.0052;35.6212;1120.16;2229.6;34.78;608;NA;NA;NA;NA;NA;NA;NA;28;12.29;1;KIE;B3
36;49;BRISONr_117;2017;HN_WF;NA;274;NA;NA;NA;88.2532;45.408;1207.36;2387.04;46.35;640;NA;NA;NA;NA;NA;NA;NA;42;11.75;1;KIE;B3
36;50;BRISONr_56;2017;HN_WF;NA;274;NA;NA;NA;88.236;38.6054;827.52;1627.04;35.91;464;NA;NA;NA;NA;NA;NA;NA;39;12.86;1;KIE;B3
36;51;BRISONr_65;2017;HN_WF;NA;274;NA;NA;NA;83.807;43.8428;938.24;1830.88;44.87;512;NA;NA;NA;NA;NA;NA;NA;40;12.32;1;KIE;B3
36;52;BRISONr_52;2017;HN_WF;NA;274;NA;NA;NA;91.0568;37.8314;1012.16;1924.64;39.18;528;NA;NA;NA;NA;NA;NA;NA;40;11.17;1;KIE;B3
36;53;BRISONr_101;2017;HN_WF;NA;274;NA;NA;NA;78.0106;41.5466;676.32;1284.64;42.14;320;NA;NA;NA;NA;NA;NA;NA;56;12.34;1;KIE;B3
36;54;BRISONr_103;2017;HN_WF;NA;274;NA;NA;NA;83.1104;40.7984;895.68;1785.44;43.63;416;NA;NA;NA;NA;NA;NA;NA;38;12.22;1;KIE;B3
36;55;BRISONr_29;2017;HN_WF;NA;274;NA;NA;NA;94.2302;44.806;920.64;1719.52;39.96;464;NA;NA;NA;NA;NA;NA;NA;42;13.01;1;KIE;B3
36;56;BRISONr_6;2017;HN_WF;NA;274;NA;NA;NA;96.8962;39.7234;1019.84;1987.36;36.99;608;NA;NA;NA;NA;NA;NA;NA;35;12;1;KIE;B3
36;57;BRISONr_91;2017;HN_WF;NA;274;NA;NA;NA;87.6512;42.097;1003.2;1915.2;42.16;560;NA;NA;NA;NA;NA;NA;NA;43;12.49;1;KIE;B3
36;58;BRISONr_179;2017;HN_NF;NA;274;NA;NA;NA;NA;42.1228;1011.04;1833.28;36.16;592;NA;NA;NA;NA;NA;NA;NA;24;12.35;1;KIE;B3
